;"Grobe Zuordnung";"Acid";"190";"191";"192";"193";"194";"195";"196";"197";"198";"199";"200";"201";"202";"203";"204";"205";"206";"207";"208";"209";"210";"211";"212";"213";"214";"215";"216";"217";"218";"219";"220";"221";"222";"223";"224";"225";"226";"227";"228";"229";"230";"231";"232";"233";"234";"235";"236";"237";"238";"239";"240";"241";"242";"243";"244";"245";"246";"247";"248";"249";"250";"251";"252";"253";"254";"255";"256";"257";"258";"259";"260";"261";"262";"263";"264";"265";"266";"267";"268";"269";"270";"271";"272";"273";"274";"275";"276";"277";"278";"279";"280";"281";"282";"283";"284";"285";"286";"287";"288";"289";"290";"291";"292";"293";"294";"295";"296";"297";"298";"299";"300";"301";"302";"303";"304";"305";"306";"307";"308";"309";"310";"311";"312";"313";"314";"315";"316";"317";"318";"319";"320";"321";"322";"323";"324";"325";"326";"327";"328";"329";"330";"331";"332";"333";"334";"335";"336";"337";"338";"339";"340";"341";"342";"343";"344";"345";"346";"347";"348";"349";"350";"351";"352";"353";"354";"355";"356";"357";"358";"359";"360";"361";"362";"363";"364";"365";"366";"367";"368";"369";"370";"371";"372";"373";"374";"375";"376";"377";"378";"379";"380";"381";"382";"383";"384";"385";"386";"387";"388";"389";"390";"391";"392";"393";"394";"395";"396";"397";"398";"399";"400";"401";"402";"403";"404";"405";"406";"407";"408";"409";"410";"411";"412";"413";"414";"415";"416";"417";"418";"419";"420";"421";"422";"423";"424";"425";"426";"427";"428";"429";"430";"431";"432";"433";"434";"435";"436";"437";"438";"439";"440";"441";"442";"443";"444";"445";"446";"447";"448";"449";"450";"451";"452";"453";"454";"455";"456";"457";"458";"459";"460";"461";"462";"463";"464";"465";"466";"467";"468";"469";"470";"471";"472";"473";"474";"475";"476";"477";"478";"479";"480";"481";"482";"483";"484";"485";"486";"487";"488";"489";"490";"491";"492";"493";"494";"495";"496";"497";"498";"499";"500";"501";"502";"503";"504";"505";"506";"507";"508";"509";"510";"511";"512";"513";"514";"515";"516";"517";"518";"519";"520";"521";"522";"523";"524";"525";"526";"527";"528";"529";"530";"531";"532";"533";"534";"535";"536";"537";"538";"539";"540";"541";"542";"543";"544";"545";"546";"547";"548";"549";"550";"551";"552";"553";"554";"555";"556";"557";"558";"559";"560";"561";"562";"563";"564";"565";"566";"567";"568";"569";"570";"571";"572";"573";"574";"575";"576";"577";"578";"579";"580";"581";"582";"583";"584";"585";"586";"587";"588";"589";"590";"591";"592";"593";"594";"595";"596";"597";"598"
"210325_TZO6650_TZO6670_DT0001_Lemon_FG_c01_000000";FG;2,329301;0,9482269;0,8254373;0,7057263;0,6012985;0,5140741;0,4436255;0,386963;0,3440718;0,3120077;0,2880059;0,2703076;0,2578363;0,2393986;0,2188681;0,1987005;0,1793758;0,1617381;0,1460773;0,1328746;0,122159;0,1141123;0,1084222;0,1058416;0,1035953;0,1012418;0,09756526;0,09510611;0,09226853;0,08947583;0,08661716;0,08358672;0,08065438;0,07775682;0,07493961;0,07215017;0,06952316;0,06702799;0,06467739;0,06250307;0,06057533;0,05881509;0,05724917;0,05590518;0,05481191;0,05386833;0,05310633;0,05251604;0,05201409;0,0516361;0,05130943;0,05097859;0,0506767;0,05036457;0,04994715;0,04946278;0,04885154;0,04813201;0,04728389;0,046285;0,04513969;0,04382662;0,04239738;0,04081893;0,03909456;0,03729293;0,03544517;0,033437;0,03136915;0,02932764;0,02726384;0,025296;0,02322153;0,02131976;0,01948707;0,01770039;0,01601135;0,0144466;0,0129032;0,01154927;0,01024297;0,009126998;0,008073396;0,007104176;0,006324606;0,005532459;0,004887692;0,004304103;0,003808782;0,003388014;0,002971964;0,002617965;0,002326862;0,002024984;0,001817919;0,001575877;0,001378704;0,001200661;0,001071651;0,0009257989;0,0008068204;0,0006966636;0,0005933703;0,0004965732;0,0003825527;0,0003475969;0,0002693797;0,0001943369;0,0001302881;8,384366E-05;2,463371E-05;3,610168E-05;-1,938135E-07;-6,160252E-05;-3,218763E-05;-0,0001035978;-8,497071E-05;-0,000133199;-0,0001376259;-0,0001384911;-9,366476E-05;-0,0001616637;-0,0001489115;-0,0001985842;-0,0001878628;-0,0001740945;-0,000244128;-0,000216908;-0,0002026902;-0,0002538865;-0,0002166293;-0,0002562346;-0,0002736171;-0,0002768243;-0,0003107465;-0,0003599925;-0,0002888587;-0,0003572256;-0,0003254163;-0,0003940006;-0,0003964678;-0,0004222955;-0,000413904;-0,0004686343;-0,0004924654;-0,0005225819;-0,0004680181;-0,0005359882;-0,0005183082;-0,0005660288;-0,0006395783;-0,0006476753;-0,0005940061;-0,0007002015;-0,0006915267;-0,0007220106;-0,0007368494;-0,0007026932;-0,0007600718;-0,0007852775;-0,0007984808;-0,0007964254;-0,000863089;-0,0008639554;-0,0008694385;-0,0008135486;-0,0008720012;-0,0008691013;-0,0009093243;-0,0009032718;-0,000895999;-0,0009780341;-0,0009600128;-0,0009845967;-0,00103621;-0,0009605586;-0,0009740539;-0,0009783445;-0,0009753845;-0,001029115;-0,00101528;-0,001096379;-0,001128335;-0,001111168;-0,001173743;-0,001154511;-0,001156015;-0,001102748;-0,001094188;-0,001170117;-0,001176762;-0,001185979;-0,001172528;-0,001217711;-0,001184033;-0,001245745;-0,001251174;-0,001242963;-0,001239119;-0,001218302;-0,001308714;-0,001348306;-0,001264827;-0,001312376;-0,001285409;-0,001292001;-0,001310037;-0,001327431;-0,001287228;-0,001427619;-0,001342684;-0,001318108;-0,001320296;-0,001419728;-0,001447677;-0,001406833;-0,001410153;-0,001395009;-0,001441578;-0,001365453;-0,001412128;-0,001436537;-0,001462468;-0,001454451;-0,001376515;-0,001487077;-0,001436111;-0,001500069;-0,001466604;-0,00146557;-0,001490974;-0,001446447;-0,001422296;-0,00145127;-0,001448383;-0,001389188;-0,001511818;-0,001390191;-0,00147235;-0,001506988;-0,001393022;-0,001451986;-0,001430271;-0,001499872;-0,001426606;-0,001378946;-0,001450313;-0,00145397;-0,001432219;-0,001440351;-0,001460141;-0,001478816;-0,001404501;-0,001453119;-0,001518047;-0,001469867;-0,001405285;-0,001388356;-0,001448162;-0,001538276;-0,001525521;-0,001539715;-0,001526534;-0,001518704;-0,001516444;-0,001486511;-0,001492703;-0,001470229;-0,00143514;-0,001534967;-0,001579027;-0,001569285;-0,001569894;-0,001524276;-0,001610654;-0,001556395;-0,001632077;-0,001598096;-0,001685917;-0,001626392;-0,001773815;-0,001857414;-0,00167491;-0,001702956;-0,001735725;-0,001771335;-0,001787997;-0,00165824;-0,001755626;-0,001739515;-0,001868337;-0,001804341;-0,001790407;-0,001698931;-0,001811312;-0,00176065;-0,001426495;-0,001415516;-0,001748147;-0,001859591;-0,001788167;-0,001869105;-0,001863854;-0,001789851;-0,001894503;-0,001842012;-0,001851369;-0,001950978;-0,001954092;-0,001890242;-0,001987662;-0,001934019;-0,001925006;-0,002047461;-0,002040179;-0,002232334;-0,002161302;-0,002136281;-0,002155405;-0,002200018;-0,002340163;-0,002285472;-0,002323437;-0,002237453;-0,002435006;-0,002289889;-0,002121045;-0,002246687;-0,002341534;-0,00236149;-0,002184215;-0,002434165;-0,002441373;-0,002404606;-0,002539788;-0,002807909;-0,002701723;-0,002301192;-0,002473696;-0,002512784;-0,002624672;-0,002586126;-0,002484179;-0,002548483;-0,002629383;-0,002246466;-0,002471681;-0,002173771;-0,002380635;-0,002496545;-0,002286951;-0,002478793;-0,002238078;-0,002420783;-0,002202921;-0,002423847;-0,002433526;-0,002415389;-0,002385208;-0,002546288;-0,002286846;-0,002420398;-0,002427615;-0,002250324;-0,002490359;-0,00233394;-0,002480375;-0,002495545;-0,002409015;-0,002263606;-0,002640046;-0,002470726;-0,002469376;-0,002181482;-0,002349444;-0,002271697;-0,002296071;-0,002147825;-0,002154968;-0,002013709;-0,00167124;-0,001762028;-0,001671594;-0,001677624;-0,00161446;-0,001637614;-0,001660293;-0,001611277;-0,001533758;-0,001510366;-0,001682489;-0,001674444;-0,001422178;-0,001455551;-0,001572154;-0,001506327;-0,001447739;-0,001657555;-0,001597828;-0,001557522;-0,001723977;-0,00182356;-0,001758395;-0,001722618;-0,001644404;-0,001515092;-0,001524296;-0,001638826;-0,001734156;-0,001824959
"210325_TZO6650_TZO6670_DT0001_Lemon_FG_c01_000001";FG;2,329301;0,9483837;0,8253067;0,7057087;0,6013912;0,5140768;0,4435223;0,3869418;0,343932;0,3119392;0,2880222;0,2702588;0,2578857;0,2393083;0,2188677;0,1986547;0,1793674;0,1617264;0,1460588;0,1328442;0,1221569;0,1140935;0,1084229;0,1058173;0,1035958;0,1012321;0,09755602;0,09511077;0,09226745;0,08949617;0,08659648;0,08358859;0,08066659;0,07776378;0,07492537;0,07213826;0,06950773;0,06701794;0,06466903;0,06249679;0,06056013;0,05880944;0,05726262;0,05588694;0,05478939;0,05385913;0,05310292;0,05249452;0,051989;0,05163333;0,05129646;0,05096642;0,05068982;0,05034906;0,04994188;0,04946604;0,04885932;0,0481209;0,04728207;0,04629786;0,04514736;0,04383487;0,04238154;0,04081908;0,03909456;0,03729339;0,03542578;0,03343407;0,03139275;0,02933179;0,02725841;0,02530364;0,02322767;0,02131023;0,01950105;0,01772342;0,01601639;0,01442407;0,01291062;0,01155617;0,01022287;0,009125307;0,008091105;0,007124648;0,006304732;0,005528497;0,00487955;0,004303581;0,003826068;0,003376942;0,002983809;0,002614142;0,002307396;0,002033867;0,00178451;0,00159854;0,001369382;0,001223949;0,001071246;0,0009264635;0,0008122217;0,0006977053;0,0005990907;0,0004779768;0,0003655367;0,0003482417;0,0002475687;0,0001923643;0,0001561588;0,0001030705;4,774433E-05;3,132692E-05;-9,324798E-07;-5,84835E-05;-3,760366E-05;-0,0001166624;-9,151136E-05;-0,0001006139;-0,0001132049;-0,0001385289;-0,0001122667;-0,0001446355;-0,0001467291;-0,0001948637;-0,0001793021;-0,0001947788;-0,0002135777;-0,0002263976;-0,0001996365;-0,0002342251;-0,0002364317;-0,0002661063;-0,0002588578;-0,000274362;-0,0003065038;-0,0003493795;-0,0003401849;-0,0003609014;-0,0003329581;-0,0003692288;-0,0003898355;-0,0004187017;-0,0004309052;-0,0004671456;-0,0004634636;-0,0004985336;-0,0004838825;-0,0005217486;-0,0005249174;-0,0005825264;-0,0005961252;-0,0006310322;-0,0006368001;-0,0006720267;-0,0007339275;-0,0007110993;-0,0007495446;-0,0007036021;-0,0007450155;-0,0008223529;-0,0008142408;-0,000770873;-0,0008460983;-0,0008965818;-0,0008310959;-0,0008289622;-0,0008847505;-0,0009059804;-0,0008914473;-0,0009536279;-0,0008993862;-0,0009300683;-0,0009699247;-0,0009880507;-0,0009909418;-0,0009854807;-0,0009699663;-0,0009702802;-0,0009869954;-0,0009969751;-0,001024765;-0,001091603;-0,001167671;-0,001117484;-0,001208968;-0,001118928;-0,001140407;-0,001102435;-0,001089667;-0,00114709;-0,001173268;-0,001208528;-0,001184674;-0,001206066;-0,001189446;-0,001215459;-0,001285456;-0,001223226;-0,001235231;-0,001236532;-0,001286892;-0,001357195;-0,001243746;-0,001288247;-0,001309743;-0,001299202;-0,001296515;-0,00129815;-0,001289374;-0,001414984;-0,001366748;-0,00135701;-0,00136659;-0,001375791;-0,001371227;-0,001357487;-0,001416254;-0,001433226;-0,001419079;-0,001414139;-0,001298265;-0,001410938;-0,001437606;-0,00142609;-0,001401745;-0,001465013;-0,001474899;-0,001492262;-0,0014474;-0,001401192;-0,001502153;-0,001428432;-0,001456685;-0,001426317;-0,001420063;-0,001425524;-0,001508095;-0,001349552;-0,001456847;-0,001505916;-0,001387088;-0,001399382;-0,001455488;-0,001499782;-0,001400346;-0,001418421;-0,001465305;-0,001424108;-0,001392058;-0,001419078;-0,001472568;-0,001460303;-0,001370707;-0,001437842;-0,001458814;-0,001468821;-0,001468143;-0,001412547;-0,00142944;-0,001582416;-0,001511095;-0,001490934;-0,00145933;-0,001542839;-0,001489868;-0,001508451;-0,001471814;-0,001457576;-0,001426166;-0,001517084;-0,001571806;-0,001568311;-0,001549416;-0,001571266;-0,0015204;-0,001490221;-0,001586687;-0,001594277;-0,001639442;-0,001643921;-0,001781027;-0,001847217;-0,001653149;-0,001712734;-0,001738768;-0,001699527;-0,001803634;-0,001646836;-0,001702801;-0,001713549;-0,001842393;-0,00173328;-0,001877291;-0,001693656;-0,001739855;-0,00169801;-0,001449389;-0,001411277;-0,001806094;-0,001861873;-0,001848512;-0,001805398;-0,001824414;-0,001902514;-0,001838795;-0,001803271;-0,001830353;-0,001885444;-0,002079603;-0,001976333;-0,001993091;-0,001909569;-0,002022444;-0,002050269;-0,002116277;-0,002287508;-0,002138356;-0,00207101;-0,002259082;-0,002231866;-0,002568405;-0,002251566;-0,002130211;-0,00227;-0,002357712;-0,002320266;-0,002210111;-0,002263974;-0,002120013;-0,00222378;-0,002278432;-0,002373765;-0,002438816;-0,002480464;-0,002486977;-0,002751047;-0,002751738;-0,002400267;-0,002454032;-0,002405678;-0,002607343;-0,002775027;-0,002614207;-0,002561487;-0,002470565;-0,002264517;-0,002309197;-0,002343629;-0,002356611;-0,002324528;-0,00224319;-0,002534745;-0,002345529;-0,002373282;-0,002223377;-0,002378218;-0,00241706;-0,002436538;-0,002409527;-0,002315124;-0,002246816;-0,00229654;-0,002528738;-0,002179379;-0,002576049;-0,002427183;-0,002500877;-0,002445476;-0,002404519;-0,002282417;-0,002595971;-0,002227838;-0,002477574;-0,002329588;-0,002426235;-0,002379484;-0,002180093;-0,00224294;-0,002122405;-0,002027649;-0,00180559;-0,001692386;-0,001621173;-0,001682638;-0,001617133;-0,001604101;-0,001630576;-0,001568166;-0,001528833;-0,001560061;-0,001653969;-0,001679893;-0,001429409;-0,001472474;-0,001579804;-0,001523663;-0,001507523;-0,001702023;-0,001625073;-0,001538034;-0,001717652;-0,001794735;-0,001680026;-0,001693135;-0,001633322;-0,001531124;-0,00150972;-0,001679376;-0,001701285;-0,001749469
"210325_TZO6650_TZO6670_DT0001_Lemon_FG_c01_000002";FG;2,329301;0,9481113;0,825447;0,7055338;0,6012564;0,514023;0,4434314;0,3869168;0,3439305;0,3119163;0,2880164;0,2702483;0,2578751;0,2393259;0,2188569;0,1986492;0,1793401;0,1617097;0,1460427;0,1328498;0,1221511;0,1141141;0,1084135;0,1058126;0,1035726;0,1012421;0,09755089;0,09508266;0,09228809;0,0894631;0,08660311;0,08357;0,08063712;0,07774877;0,0749358;0,07214159;0,0695161;0,06699968;0,0646662;0,06249765;0,06055612;0,0588009;0,05725436;0,05589953;0,05479456;0,05384712;0,05310374;0,05249827;0,05197;0,05161456;0,05127691;0,0509753;0,05067802;0,05034718;0,04994453;0,04945701;0,04883696;0,04812364;0,04727556;0,04629483;0,04514782;0,04382126;0,04238179;0,04081329;0,03909642;0,03728893;0,03540834;0,03344475;0,03137412;0,02932332;0,02725223;0,02528028;0,02322434;0,02131458;0,01946923;0,01770044;0,01599393;0,01443522;0,01290689;0,01156492;0,01022712;0,009104135;0,00807607;0,0071388;0,006310608;0,005542418;0,004867575;0,004312042;0,003819002;0,003356716;0,002963938;0,002623294;0,002325478;0,002038069;0,001790075;0,001581551;0,001374951;0,001243226;0,001043052;0,0009361916;0,0008248728;0,0006651657;0,0005767449;0,0004786467;0,0003660378;0,0003489149;0,0002487213;0,0001728442;0,0001688115;0,0001062171;2,780932E-05;2,100295E-05;2,208087E-06;-4,410174E-05;-6,315765E-05;-0,0001482351;-0,0001002651;-0,0001517122;-0,000147483;-0,0001352305;-0,000118813;-0,0001563156;-0,0001599738;-0,0002105514;-0,0001660648;-0,0001845942;-0,000218641;-0,0002227273;-0,0002091949;-0,0002568419;-0,0002442736;-0,0002874419;-0,0002762472;-0,0002615862;-0,0003011596;-0,000366097;-0,0003344242;-0,000351513;-0,0003129682;-0,0003885784;-0,0003908108;-0,0004373344;-0,0003858509;-0,0004488656;-0,000488566;-0,0004962141;-0,0004797797;-0,0005529135;-0,0005245042;-0,0005514332;-0,0006165392;-0,0006342388;-0,0006204441;-0,0006769377;-0,0006835833;-0,0007268852;-0,0007242766;-0,0007187148;-0,0007876252;-0,0008229623;-0,0007978091;-0,0008296589;-0,0008629833;-0,000880531;-0,0008801754;-0,0008405375;-0,0009360022;-0,0009266891;-0,0009263642;-0,0009373678;-0,0009177855;-0,0009978419;-0,0009655132;-0,00101956;-0,001001607;-0,0009858372;-0,0009415104;-0,0009671845;-0,001006475;-0,001018244;-0,001028333;-0,001085771;-0,001133365;-0,001142623;-0,001189296;-0,001081322;-0,001162277;-0,001121363;-0,001100383;-0,001181458;-0,001182212;-0,001227416;-0,001188332;-0,001205822;-0,001170544;-0,001201022;-0,001267371;-0,001204838;-0,001239457;-0,001193015;-0,001320096;-0,001418161;-0,001277671;-0,001260694;-0,001283109;-0,001288463;-0,001270855;-0,001305374;-0,001328043;-0,001407204;-0,001333395;-0,001347079;-0,001368428;-0,001391049;-0,001445459;-0,001362257;-0,001365842;-0,001408374;-0,001374709;-0,00138079;-0,001303262;-0,001465139;-0,00144098;-0,001439944;-0,001415018;-0,001438915;-0,001440024;-0,001474704;-0,001458513;-0,001420825;-0,001502682;-0,001397811;-0,001450007;-0,001419524;-0,001409187;-0,001451338;-0,001504277;-0,001421976;-0,001483288;-0,001444154;-0,001473604;-0,001464189;-0,001459757;-0,001521842;-0,001396765;-0,001358586;-0,001475316;-0,001475772;-0,00149008;-0,001439788;-0,001509714;-0,001436714;-0,001372286;-0,001430207;-0,001418663;-0,00149723;-0,001416215;-0,001453933;-0,001479528;-0,001536983;-0,00145668;-0,001559661;-0,001501762;-0,001537485;-0,001559819;-0,001477125;-0,001439758;-0,001465441;-0,001486422;-0,001496484;-0,001533714;-0,00156241;-0,001550348;-0,001538492;-0,001618633;-0,001488583;-0,0016623;-0,001622831;-0,001688807;-0,001617388;-0,001735984;-0,001861675;-0,001605566;-0,00170293;-0,001757613;-0,001759225;-0,001708265;-0,001645558;-0,001737198;-0,001694263;-0,001908916;-0,001813983;-0,001847885;-0,001736874;-0,001804422;-0,001703243;-0,001397978;-0,001420063;-0,001779679;-0,001813534;-0,001839654;-0,001796292;-0,001860494;-0,001872812;-0,001954058;-0,001794442;-0,002041179;-0,001963637;-0,002031796;-0,0018764;-0,001953177;-0,00196076;-0,001942527;-0,002084099;-0,0020752;-0,002124954;-0,00210377;-0,002124711;-0,002128961;-0,002219751;-0,002446195;-0,002325269;-0,002239849;-0,002258492;-0,002336582;-0,002291985;-0,002169192;-0,00232017;-0,002204437;-0,002302887;-0,002125822;-0,002515669;-0,002347895;-0,00255231;-0,002410712;-0,002542834;-0,002725721;-0,002398154;-0,002353013;-0,002260238;-0,002662201;-0,002493435;-0,002454705;-0,002472565;-0,002460945;-0,002307332;-0,002250962;-0,002498764;-0,002411211;-0,002398097;-0,002274943;-0,002347823;-0,002328385;-0,002421697;-0,002195396;-0,002335235;-0,002456803;-0,002359976;-0,002392331;-0,002436472;-0,002130098;-0,002373827;-0,002457033;-0,0023978;-0,002609763;-0,002303837;-0,002506978;-0,002595996;-0,002403158;-0,002437104;-0,002624062;-0,002222894;-0,002316159;-0,002317744;-0,002241951;-0,002274145;-0,002459307;-0,002378731;-0,002263001;-0,001887258;-0,001773061;-0,001714695;-0,001655007;-0,001601881;-0,001571993;-0,001576264;-0,001669017;-0,001619486;-0,001487936;-0,001556351;-0,001687973;-0,001626839;-0,001402509;-0,001491203;-0,001578558;-0,001495239;-0,001498536;-0,00167711;-0,001607328;-0,001548336;-0,00172932;-0,001774249;-0,001739427;-0,001730801;-0,001616896;-0,001577956;-0,001508708;-0,001628981;-0,001687413;-0,001819696
"210325_TZO6650_TZO6670_DT0001_Lemon_GS2_9%_c01_000000";GS 9%;2,541797;0,9533766;0,8300975;0,7099976;0,6056318;0,5183846;0,4478174;0,3911327;0,3481184;0,3159036;0,2918703;0,2739993;0,2614283;0,2427222;0,2219975;0,2015924;0,1820539;0,1642018;0,1483572;0,1349196;0,1240748;0,1158606;0,1100806;0,1073817;0,1050719;0,10267;0,0989095;0,0963794;0,0935261;0,09068765;0,08780409;0,08469619;0,08173695;0,07884116;0,0759844;0,07319237;0,07054909;0,06804935;0,06571973;0,0635207;0,06156906;0,05982353;0,05824473;0,05688635;0,05577484;0,05482075;0,05404133;0,05344725;0,05290899;0,0525278;0,05220712;0,05188012;0,05156396;0,05125253;0,05082794;0,05033428;0,04971671;0,04899023;0,04814883;0,04715027;0,04601179;0,04469297;0,04325297;0,04166578;0,03995259;0,03814274;0,03626701;0,03424401;0,0321903;0,03013395;0,02805314;0,02604139;0,02397559;0,02207214;0,02022393;0,01842755;0,01671324;0,01510441;0,01358599;0,01218873;0,0108927;0,009743237;0,008700021;0,007756517;0,006917599;0,006139648;0,005446606;0,004873667;0,004375033;0,00393985;0,00350842;0,003175045;0,002886878;0,0025919;0,002361925;0,002135875;0,00194496;0,001774785;0,001616178;0,001458136;0,001356358;0,00120986;0,001136536;0,001031196;0,0008963869;0,0008689511;0,0007670469;0,0007156881;0,0006546065;0,000631429;0,0005393384;0,0005271326;0,0005134871;0,0004567535;0,0004724089;0,0003828751;0,000391319;0,0004022745;0,0003632691;0,0003668562;0,0003895405;0,0003626889;0,0003420891;0,0003094483;0,0003366786;0,000317538;0,0002758715;0,0002874988;0,0002952371;0,0002887002;0,0002843306;0,0002389403;0,000275694;0,0002246423;0,0001969235;0,0001926081;0,0001721708;0,0001647572;0,0001680423;0,0001286205;0,000137296;0,0001197047;0,0001128889;4,982508E-05;6,542019E-05;2,708438E-05;3,640735E-05;-4,60808E-06;-5,080781E-07;-2,240876E-05;-5,431585E-05;-8,75176E-05;-4,039515E-05;-0,0001256891;-0,0001473275;-0,0001632969;-0,0001913513;-0,0001182818;-0,0002119619;-0,0002053422;-0,0002467579;-0,000249596;-0,0003054753;-0,0002896452;-0,0002524709;-0,0002800611;-0,0003327334;-0,0003604282;-0,000344343;-0,0003659774;-0,0003919099;-0,0004424656;-0,0004101432;-0,0004832351;-0,0004779082;-0,0004657572;-0,0004466111;-0,0004452008;-0,0004553006;-0,0004665045;-0,0005056137;-0,0005732317;-0,0006116978;-0,0006241981;-0,000644773;-0,0005852668;-0,0006124169;-0,0005746286;-0,0006486074;-0,0006062987;-0,0006335484;-0,0006656392;-0,0006401866;-0,0006709336;-0,0006305164;-0,0006779133;-0,0006907083;-0,0006775878;-0,0006828915;-0,0006212337;-0,0007039117;-0,0007127561;-0,0006801829;-0,0007147063;-0,0007317945;-0,0007035316;-0,0007341756;-0,000712681;-0,000716218;-0,0007595306;-0,0007889585;-0,0007265222;-0,0007722285;-0,0007403465;-0,0007887984;-0,0006952034;-0,0007802329;-0,0008019487;-0,0007098733;-0,0007813392;-0,0007082317;-0,0008053178;-0,0007230656;-0,0007722584;-0,0007857601;-0,0008427856;-0,00080087;-0,0008237698;-0,0008585301;-0,0007874164;-0,0008784797;-0,0008243507;-0,0008571052;-0,0008108582;-0,0008136695;-0,0007912235;-0,0008338629;-0,000788292;-0,0008604947;-0,0008438054;-0,0007956361;-0,0007853011;-0,0008365901;-0,0008346228;-0,0007929425;-0,0008023727;-0,000830373;-0,0008603794;-0,0008587403;-0,0008263989;-0,0008652699;-0,0008238064;-0,0008421316;-0,0008466837;-0,0008680521;-0,000919148;-0,0007954407;-0,0008571077;-0,0008114984;-0,0008897563;-0,0009529063;-0,0008778921;-0,0008912282;-0,000924479;-0,0008659973;-0,0008752104;-0,0008816784;-0,0007910906;-0,0008330448;-0,000914143;-0,0009155671;-0,0008806372;-0,0008728279;-0,0008918129;-0,0009210075;-0,0009314404;-0,0009182978;-0,0009157357;-0,0009241124;-0,0009979081;-0,0009954132;-0,000994992;-0,0009366556;-0,0008639604;-0,0009811987;-0,0009861691;-0,0010193;-0,0009349132;-0,0008810767;-0,001001016;-0,0009673524;-0,001017345;-0,00102888;-0,0009482493;-0,001035851;-0,0009461135;-0,0008550024;-0,0009239875;-0,0009995385;-0,001003064;-0,001030484;-0,0009592505;-0,0009817426;-0,001118576;-0,001075885;-0,001035931;-0,0009100491;-0,00103258;-0,001028145;-0,0009932447;-0,001126517;-0,0009614557;-0,0009934488;-0,001037141;-0,0009799848;-0,001131239;-0,001114515;-0,001096849;-0,001206823;-0,00117363;-0,001259763;-0,001147388;-0,001091843;-0,001146586;-0,001207276;-0,001100888;-0,0009997844;-0,001057779;-0,0009305555;-0,001141121;-0,001049412;-0,001273712;-0,001255352;-0,001260768;-0,001093898;-0,001476465;-0,001332086;-0,001102749;-0,001141006;-0,0009613061;-0,001100569;-0,001144248;-0,001097405;-0,001270739;-0,001270949;-0,0008964012;-0,001151104;-0,0009129213;-0,001252076;-0,001204465;-0,00102323;-0,0012164;-0,001046933;-0,001176187;-0,00109186;-0,001220317;-0,001202521;-0,001208176;-0,001128135;-0,001170776;-0,0009742806;-0,00132688;-0,001090198;-0,001116976;-0,001428794;-0,001134486;-0,001224734;-0,00113045;-0,00101809;-0,001040059;-0,001348969;-0,001170741;-0,001305469;-0,001001895;-0,001301872;-0,001150973;-0,001268944;-0,001137231;-0,001116909;-0,001043523;-0,001118378;-0,001063447;-0,001067266;-0,0009841718;-0,001006504;-0,001087151;-0,001075453;-0,0009623554;-0,001000348;-0,0009936193;-0,001069036;-0,001110957;-0,0009551647;-0,0009524343;-0,0009634031;-0,0009254326;-0,0009843758;-0,001074223;-0,0009918727;-0,001062967;-0,001000312;-0,001015847;-0,001030697;-0,001029507;-0,001042136;-0,001001729;-0,0009543553;-0,0009858045;-0,001035462;-0,001015029
