;"Dateiname DT";"Phorsphorsäure [%]";"QT fest [%]";"QT flüssig [%]";"Koffein [mg/L]";"Aspartam";"Acesulfam-K";"QT fest_Kat";"QT flüssig_Kat";"190.00000";"191.00000";"192.00000";"193.00000";"194.00000";"195.00000";"196.00000";"197.00000";"198.00000";"199.00000";"200.00000";"201.00000";"202.00000";"203.00000";"204.00000";"205.00000";"206.00000";"207.00000";"208.00000";"209.00000";"210.00000";"211.00000";"212.00000";"213.00000";"214.00000";"215.00000";"216.00000";"217.00000";"218.00000";"219.00000";"220.00000";"221.00000";"222.00000";"223.00000";"224.00000";"225.00000";"226.00000";"227.00000";"228.00000";"229.00000";"230.00000";"231.00000";"232.00000";"233.00000";"234.00000";"235.00000";"236.00000";"237.00000";"238.00000";"239.00000";"240.00000";"241.00000";"242.00000";"243.00000";"244.00000";"245.00000";"246.00000";"247.00000";"248.00000";"249.00000";"250.00000";"251.00000";"252.00000";"253.00000";"254.00000";"255.00000";"256.00000";"257.00000";"258.00000";"259.00000";"260.00000";"261.00000";"262.00000";"263.00000";"264.00000";"265.00000";"266.00000";"267.00000";"268.00000";"269.00000";"270.00000";"271.00000";"272.00000";"273.00000";"274.00000";"275.00000";"276.00000";"277.00000";"278.00000";"279.00000";"280.00000";"281.00000";"282.00000";"283.00000";"284.00000";"285.00000";"286.00000";"287.00000";"288.00000";"289.00000";"290.00000";"291.00000";"292.00000";"293.00000";"294.00000";"295.00000";"296.00000";"297.00000";"298.00000";"299.00000";"300.00000";"301.00000";"302.00000";"303.00000";"304.00000";"305.00000";"306.00000";"307.00000";"308.00000";"309.00000";"310.00000";"311.00000";"312.00000";"313.00000";"314.00000";"315.00000";"316.00000";"317.00000";"318.00000";"319.00000";"320.00000";"321.00000";"322.00000";"323.00000";"324.00000";"325.00000";"326.00000";"327.00000";"328.00000";"329.00000";"330.00000";"331.00000";"332.00000";"333.00000";"334.00000";"335.00000";"336.00000";"337.00000";"338.00000";"339.00000";"340.00000";"341.00000";"342.00000";"343.00000";"344.00000";"345.00000";"346.00000";"347.00000";"348.00000";"349.00000";"350.00000";"351.00000";"352.00000";"353.00000";"354.00000";"355.00000";"356.00000";"357.00000";"358.00000";"359.00000";"360.00000";"361.00000";"362.00000";"363.00000";"364.00000";"365.00000";"366.00000";"367.00000";"368.00000";"369.00000";"370.00000";"371.00000";"372.00000";"373.00000";"374.00000";"375.00000";"376.00000";"377.00000";"378.00000";"379.00000";"380.00000";"381.00000";"382.00000";"383.00000";"384.00000";"385.00000";"386.00000";"387.00000";"388.00000";"389.00000";"390.00000";"391.00000";"392.00000";"393.00000";"394.00000";"395.00000";"396.00000";"397.00000";"398.00000";"399.00000";"400.00000";"401.00000";"402.00000";"403.00000";"404.00000";"405.00000";"406.00000";"407.00000";"408.00000";"409.00000";"410.00000";"411.00000";"412.00000";"413.00000";"414.00000";"415.00000";"416.00000";"417.00000";"418.00000";"419.00000";"420.00000";"421.00000";"422.00000";"423.00000";"424.00000";"425.00000";"426.00000";"427.00000";"428.00000";"429.00000";"430.00000";"431.00000";"432.00000";"433.00000";"434.00000";"435.00000";"436.00000";"437.00000";"438.00000";"439.00000";"440.00000";"441.00000";"442.00000";"443.00000";"444.00000";"445.00000";"446.00000";"447.00000";"448.00000";"449.00000";"450.00000";"451.00000";"452.00000";"453.00000";"454.00000";"455.00000";"456.00000";"457.00000";"458.00000";"459.00000";"460.00000";"461.00000";"462.00000";"463.00000";"464.00000";"465.00000";"466.00000";"467.00000";"468.00000";"469.00000";"470.00000";"471.00000";"472.00000";"473.00000";"474.00000";"475.00000";"476.00000";"477.00000";"478.00000";"479.00000";"480.00000";"481.00000";"482.00000";"483.00000";"484.00000";"485.00000";"486.00000";"487.00000";"488.00000";"489.00000";"490.00000";"491.00000";"492.00000";"493.00000";"494.00000";"495.00000";"496.00000";"497.00000";"498.00000";"499.00000";"500.00000";"501.00000";"502.00000";"503.00000";"504.00000";"505.00000";"506.00000";"507.00000";"508.00000";"509.00000";"510.00000";"511.00000";"512.00000";"513.00000";"514.00000";"515.00000";"516.00000";"517.00000";"518.00000";"519.00000";"520.00000";"521.00000";"522.00000";"523.00000";"524.00000";"525.00000";"526.00000";"527.00000";"528.00000";"529.00000";"530.00000";"531.00000";"532.00000";"533.00000";"534.00000";"535.00000";"536.00000";"537.00000";"538.00000";"539.00000";"540.00000";"541.00000";"542.00000";"543.00000";"544.00000";"545.00000";"546.00000";"547.00000";"548.00000";"549.00000";"550.00000";"551.00000";"552.00000";"553.00000";"554.00000";"555.00000";"556.00000";"557.00000";"558.00000";"559.00000";"560.00000";"561.00000";"562.00000";"563.00000";"564.00000";"565.00000";"566.00000";"567.00000";"568.00000";"569.00000";"570.00000";"571.00000";"572.00000";"573.00000";"574.00000";"575.00000";"576.00000";"577.00000";"578.00000";"579.00000";"580.00000";"581.00000";"582.00000";"583.00000";"584.00000";"585.00000";"586.00000";"587.00000";"588.00000";"589.00000";"590.00000";"591.00000";"592.00000";"593.00000";"594.00000";"595.00000";"596.00000";"597.00000";"598.00000"
"1a";150903_CCL_Multikom_1_c01_000;109,4;109,6229;109,6229;140,3173;NA;NA;fest_high;flüssig_high;1,446662;1,432945;1,405424;1,364059;1,314617;1,269938;1,236158;1,219229;1,216439;1,224362;1,239498;1,258236;1,277645;1,293952;1,305984;1,312395;1,311088;1,301414;1,283508;1,258001;1,225948;1,189598;1,15136;1,112463;1,073928;1,036188;0,9995313;0,9641707;0,9305407;0,8993928;0,8716047;0,8485401;0,8304535;0,8163009;0,8053366;0,7964303;0,7884237;0,7802336;0,7712417;0,7610313;0,7492536;0,7358201;0,7208694;0,7043119;0,6861135;0,6668579;0,6465521;0,6258374;0,6047304;0,5839355;0,5637468;0,5441739;0,5258849;0,5088784;0,4935705;0,4800293;0,4683889;0,4584843;0,4502254;0,4435736;0,4385405;0,434804;0,4321001;0,4305599;0,4298095;0,4302702;0,431715;0,4340317;0,4370731;0,4403797;0,4441593;0,4485359;0,4533651;0,4586188;0,4639457;0,469038;0,4741121;0,4791132;0,4837379;0,4877744;0,4912335;0,493967;0,4959312;0,4968388;0,4964945;0,4948987;0,4920404;0,4880561;0,4826508;0,4761354;0,4681924;0,4591011;0,4489038;0,4376658;0,4255849;0,4127185;0,3992611;0,3855101;0,3717324;0,3580912;0,3448807;0,3323391;0,3206654;0,3100374;0,3005227;0,2920828;0,2846828;0,2780677;0,2722773;0,2671406;0,2625233;0,2581838;0,2541513;0,2503011;0,2465537;0,2428921;0,2394267;0,2359363;0,2325163;0,2291132;0,2258471;0,2225745;0,2194196;0,2163709;0,213271;0,2103648;0,2075697;0,2048482;0,2022207;0,199677;0,1972007;0,1948082;0,1925964;0,190505;0,1884564;0,1865369;0,1847599;0,1829645;0,1813607;0,1798173;0,1782885;0,1768177;0,1754463;0,1740444;0,172704;0,1713824;0,1701423;0,168951;0,1676801;0,1664498;0,1652781;0,1641246;0,1630608;0,1619479;0,1608908;0,1598595;0,1587877;0,1577583;0,1567476;0,1557237;0,1547004;0,1536178;0,1526185;0,1516111;0,1505525;0,1495056;0,1484562;0,1474612;0,1464134;0,1454155;0,1444058;0,1433964;0,1423483;0,1413059;0,1402616;0,1392511;0,1382015;0,1371642;0,1361397;0,1351556;0,1340654;0,1330401;0,1320554;0,1310856;0,1301263;0,129151;0,1281698;0,1271773;0,1261857;0,1252218;0,1242738;0,1232698;0,1223319;0,1213516;0,1204875;0,119524;0,1186108;0,1176737;0,1167836;0,1158868;0,1149961;0,1139987;0,1131489;0,1123382;0,1114752;0,1106044;0,1097603;0,1088977;0,1080792;0,1072824;0,1064095;0,1055863;0,1048;0,1039849;0,1031649;0,1022376;0,1015296;0,1007484;0,09997271;0,09912939;0,09833017;0,09754507;0,09677331;0,09614377;0,0952976;0,09451041;0,09376485;0,09301037;0,09229024;0,09152372;0,09080879;0,09014259;0,08940977;0,08860086;0,08793838;0,08716389;0,08643469;0,0856922;0,08512176;0,08431685;0,08358192;0,08292918;0,08219437;0,08151285;0,08083661;0,08021807;0,0795141;0,0788113;0,07814847;0,07755706;0,07680553;0,07608844;0,0754585;0,07493567;0,07427903;0,07364289;0,07303092;0,07242056;0,07172202;0,07116552;0,07048307;0,06991831;0,06933786;0,06874869;0,06823939;0,06759784;0,06696799;0,06636315;0,06581346;0,06528658;0,06474537;0,06419296;0,06353951;0,06291473;0,06237891;0,06187263;0,06130536;0,0608529;0,06037849;0,05968615;0,05931056;0,0586351;0,05822428;0,05760303;0,05722039;0,05659888;0,05609095;0,05561433;0,05515389;0,05453308;0,05417229;0,05364471;0,05312116;0,05264231;0,05239016;0,05173508;0,05125732;0,05110955;0,05071575;0,05005159;0,04961156;0,04915968;0,04886665;0,04834461;0,04827245;0,0477857;0,04728817;0,0468098;0,04649685;0,04620137;0,0457904;0,04531759;0,04506003;0,04441607;0,04404396;0,04385099;0,04334018;0,04311421;0,04278234;0,04250798;0,04201664;0,04173785;0,04132188;0,04100102;0,04080315;0,04048302;0,04009399;0,03972762;0,03947115;0,0391351;0,03878524;0,03852495;0,03805848;0,03770841;0,03719743;0,03707425;0,03675558;0,03662993;0,03621394;0,03598981;0,03550156;0,0352197;0,03525561;0,03467163;0,03474405;0,03442379;0,03419416;0,03371712;0,0337295;0,03359942;0,0332357;0,03302826;0,03280066;0,03240899;0,03220306;0,03202466;0,03170729;0,03158001;0,03133842;0,03108122;0,03093645;0,03070305;0,03036097;0,03017128;0,03004551;0,02969409;0,02963843;0,02929927;0,02903749;0,0288501;0,02865176;0,0285604;0,02830165;0,0280872;0,02782932;0,02765378;0,02747754;0,0271701;0,02709993;0,02688205;0,02674233;0,02654189;0,02630642;0,02620013;0,02597209;0,02583264;0,02565985;0,02545288;0,0252625;0,02513918;0,02494026;0,02474501;0,02458984;0,02448035;0,0242743;0,02409441;0,02395434;0,02369965;0,02356539;0,02340936;0,02321684;0,02324714;0,02302589;0,02281444;0,0226052;0,02241763;0,02241506;0,02220174;0,02207883
"2a";150903_CCL_Multikom_2_c01_000;111,2;90,7356;110,9703;142,042;NA;NA;fest_low;flüssig_high;1,341058;1,329585;1,307484;1,274717;1,236818;1,202644;1,179213;1,169917;1,172821;1,185293;1,203141;1,223723;1,243661;1,260434;1,272808;1,278336;1,276092;1,265834;1,247064;1,220506;1,187502;1,150194;1,110988;1,071678;1,032548;0,9938403;0,9566517;0,9205214;0,8865444;0,8549547;0,8272073;0,8042874;0,785847;0,7714644;0,7603246;0,7513663;0,7432557;0,7351955;0,7264822;0,7166049;0,7054518;0,6928444;0,6788551;0,6633552;0,6465809;0,6286166;0,6097729;0,5903543;0,5707916;0,5517629;0,5329662;0,5151218;0,4983544;0,48298;0,4690947;0,4571251;0,4467965;0,438326;0,431493;0,4262278;0,4224622;0,4200381;0,418716;0,4183582;0,4189504;0,4205764;0,4232907;0,426604;0,4307733;0,4351381;0,4399848;0,4453717;0,4511458;0,4572252;0,4632901;0,469269;0,474978;0,4806496;0,4858275;0,4904304;0,4943513;0,4974689;0,4997246;0,5009166;0,5008042;0,4993337;0,4966004;0,4926283;0,487346;0,4806973;0,4727723;0,4636254;0,453364;0,4420395;0,4297497;0,4167027;0,4031523;0,3892281;0,3752503;0,3615392;0,3481965;0,3355203;0,323734;0,3130078;0,3033458;0,2948344;0,287431;0,280763;0,2749098;0,2697115;0,2651141;0,2607175;0,2566328;0,2527787;0,248992;0,245293;0,2417781;0,2382369;0,2348097;0,2313918;0,2280302;0,2247526;0,2214959;0,2184373;0,2153168;0,2123863;0,20956;0,2067909;0,2040948;0,2015085;0,1990272;0,1966129;0,1943637;0,1922529;0,1901423;0,1882304;0,1864196;0,1846645;0,1829929;0,1814118;0,1798913;0,1784043;0,1770391;0,1756092;0,1742483;0,1728748;0,1716323;0,1704056;0,1691205;0,1679122;0,166734;0,1655446;0,1644578;0,1633429;0,1622448;0,1611778;0,160143;0,1590758;0,1580379;0,1570584;0,1559846;0,1549326;0,1538994;0,1528466;0,1517726;0,1507495;0,1496537;0,1486175;0,1476121;0,1465648;0,1455115;0,1444779;0,1434157;0,1423902;0,1413469;0,1403185;0,1392669;0,1381581;0,1371242;0,1361348;0,1350621;0,1339992;0,1330297;0,13198;0,131061;0,1300444;0,1290564;0,1280333;0,1269884;0,1260398;0,1250578;0,1240885;0,123073;0,1220916;0,1212132;0,1202712;0,1193138;0,1183656;0,1174036;0,1165226;0,1156405;0,1146554;0,1138265;0,1129558;0,1120716;0,1111788;0,1103658;0,109478;0,1086174;0,1077993;0,1069222;0,106075;0,1052531;0,1044887;0,1036218;0,1027341;0,1019093;0,1011667;0,1003874;0,09953045;0,09875374;0,09794061;0,09719376;0,09646258;0,09564702;0,09481624;0,09410685;0,09334968;0,09250969;0,09181257;0,09100498;0,09034079;0,08959591;0,08876926;0,08813407;0,08735015;0,08662464;0,08587307;0,0852365;0,0844356;0,08372641;0,08303662;0,08230793;0,08163288;0,08090956;0,08026599;0,07956445;0,0788933;0,07817485;0,07750308;0,07685021;0,07612459;0,07547252;0,07492029;0,0742384;0,07360177;0,07291331;0,07235173;0,07164058;0,07110148;0,07038115;0,06984218;0,06920161;0,06861944;0,06803246;0,06741063;0,06677928;0,06615165;0,06554776;0,06498351;0,06449101;0,0639639;0,06334333;0,06260671;0,06198575;0,06148702;0,06100528;0,06054944;0,06008648;0,05938973;0,05901114;0,05841211;0,05785717;0,05725602;0,05687632;0,05627399;0,05577471;0,05523059;0,054813;0,05421773;0,05383271;0,05319746;0,05274723;0,05227637;0,05191518;0,05119513;0,0506438;0,05057209;0,05030516;0,04960086;0,04914735;0,04876757;0,04836946;0,04791698;0,04758721;0,04719589;0,04670643;0,04624156;0,04597848;0,04560088;0,04515759;0,04473153;0,0443954;0,04385127;0,04357742;0,04331748;0,04285956;0,04249533;0,04220139;0,04180316;0,0414848;0,04109354;0,04080948;0,04040143;0,04007974;0,03981766;0,03954966;0,0391315;0,03877606;0,03833691;0,03808039;0,03789507;0,03738023;0,03701779;0,03674474;0,03642162;0,03615748;0,03605624;0,03551955;0,03527226;0,03502049;0,03463906;0,03438403;0,03406036;0,03407125;0,03369753;0,03344374;0,03290862;0,03298535;0,03268706;0,03245239;0,03225978;0,03196032;0,03161209;0,03144395;0,03116129;0,03092765;0,03070645;0,03055991;0,0302576;0,03001391;0,02978191;0,02955444;0,02935298;0,02910903;0,02891184;0,02868052;0,02842778;0,02825606;0,02810046;0,02782384;0,02767199;0,02740014;0,02706968;0,02698724;0,0267499;0,02654633;0,02633761;0,02608029;0,02589984;0,02563545;0,02540089;0,02515229;0,0250274;0,02477726;0,02462291;0,02445395;0,02421763;0,0240572;0,02388959;0,02377236;0,02348276;0,02335678;0,02331808;0,02307646;0,02285918;0,02273034;0,02254875;0,02231065;0,02224034;0,02212966;0,02208765;0,02179341;0,02168809;0,02150702;0,02127673;0,02122162;0,0209964;0,02080502
"2b";150903_CCL_Multikom_2_c01_001;111,2;90,7356;110,9703;142,042;NA;NA;fest_low;flüssig_high;1,341008;1,3295;1,307477;1,275074;1,237144;1,202953;1,179479;1,170255;1,173;1,185458;1,203273;1,224063;1,243838;1,260633;1,273015;1,278494;1,276392;1,265864;1,247303;1,220753;1,187696;1,150271;1,111113;1,071654;1,032581;0,9940103;0,9565927;0,9206443;0,8866746;0,8549925;0,827395;0,8043539;0,7859744;0,771541;0,7604468;0,7513943;0,7432974;0,7353072;0,7265077;0,7167078;0,7054582;0,6929142;0,6788799;0,6634529;0,6466206;0,6286656;0,6097964;0,5903907;0,5708797;0,5518383;0,5329757;0,515209;0,4984153;0,4830054;0,4691716;0,4571655;0,4468957;0,4383802;0,4315708;0,4263278;0,4225326;0,4201331;0,4187984;0,4184381;0,4190256;0,4206426;0,4233484;0,4266969;0,430871;0,4352538;0,4400785;0,4454048;0,4512604;0,4572965;0,4633757;0,4693279;0,4750897;0,4807109;0,48593;0,4905456;0,4944405;0,4976207;0,4998118;0,5010093;0,5008896;0,4994494;0,4966767;0,4926959;0,4874003;0,4808036;0,4728853;0,4636997;0,4534537;0,4421211;0,429846;0,4167877;0,4032005;0,3893061;0,3753117;0,3616354;0,348268;0,3355959;0,3237639;0,3131134;0,3034217;0,2949091;0,287494;0,2808244;0,2749732;0,2697754;0,2651764;0,2607946;0,2567066;0,252863;0,2490322;0,2453674;0,2418521;0,2383057;0,2348357;0,2314457;0,2280841;0,2248036;0,2215815;0,2184941;0,2153941;0,212443;0,2096134;0,2068356;0,2041441;0,2015657;0,1990843;0,1966788;0,1943895;0,1923081;0,190203;0,188285;0,1864632;0,1846863;0,183027;0,1814735;0,1799422;0,1784611;0,1770758;0,1756603;0,1742926;0,1729171;0,1716507;0,170459;0,1691795;0,1679379;0,1667733;0,1656224;0,164474;0,1633883;0,1622987;0,1612244;0,1601658;0,1591529;0,1581042;0,1571153;0,1560304;0,1549658;0,1539445;0,1528762;0,1517971;0,1507733;0,1496767;0,1486419;0,1476416;0,1465867;0,1455627;0,1445169;0,1434561;0,1424147;0,141371;0,1403633;0,1392814;0,138191;0,1371529;0,1361408;0,1350768;0,1340111;0,1330494;0,1319952;0,1310909;0,1300375;0,1290612;0,1280226;0,1270353;0,1260534;0,1250722;0,1241025;0,1231118;0,1221142;0,1211903;0,1202909;0,1193399;0,1184234;0,1173972;0,1165159;0,1156481;0,1146341;0,1138355;0,1129348;0,1121243;0,1111828;0,110345;0,1094599;0,1086157;0,1077941;0,1069306;0,1060862;0,1052976;0,1044745;0,1036124;0,1027294;0,101929;0,1011565;0,1003951;0,09952221;0,09874299;0,09794288;0,09720906;0,09645166;0,09565806;0,09482291;0,09413198;0,09329943;0,0925534;0,09181353;0,09104387;0,09032971;0,0896112;0,08878409;0,08811507;0,08738738;0,08663213;0,0858641;0,08522519;0,0844453;0,08370848;0,08298175;0,08230239;0,08162034;0,08090271;0,08025499;0,07958841;0,07886989;0,07818604;0,07747338;0,07685102;0,07613025;0,07544546;0,07488038;0,07421767;0,07357723;0,07291655;0,07233852;0,07160898;0,07107391;0,07039242;0,0698191;0,06920278;0,06861584;0,06800754;0,06739663;0,06676517;0,06610207;0,065549;0,0649898;0,06446025;0,06397792;0,06334549;0,06257362;0,06197394;0,06147914;0,060984;0,06053352;0,06006996;0,05935714;0,0589864;0,05838696;0,05788595;0,05723794;0,05685887;0,05620351;0,0557569;0,05521198;0,0548038;0,05411719;0,053754;0,05316901;0,05275414;0,05222533;0,05190719;0,05119455;0,05060909;0,05053585;0,0502235;0,04960739;0,04910301;0,04876389;0,0483231;0,04780095;0,04754069;0,04719971;0,04666478;0,04623681;0,04596178;0,04554462;0,04507774;0,04468336;0,0443424;0,04377406;0,04348298;0,0432989;0,0427927;0,04251564;0,04212904;0,0417472;0,04150425;0,04100074;0,04066228;0,04036167;0,04003927;0,039841;0,03953074;0,03908071;0,03873343;0,03835239;0,03802942;0,03781961;0,03729892;0,0369757;0,03668673;0,03636578;0,03612;0,03599921;0,03547757;0,0352187;0,03487999;0,03458228;0,0343177;0,03403258;0,03395051;0,03371915;0,03339296;0,03286668;0,03292365;0,03265727;0,03237819;0,03213217;0,031928;0,03152718;0,03135798;0,03110408;0,03090747;0,0307119;0,03043481;0,03023097;0,02992533;0,0298379;0,02940878;0,02934094;0,02905224;0,02882824;0,02865625;0,02841608;0,02821027;0,02794796;0,02777071;0,02756636;0,02740466;0,02696546;0,02691058;0,02674061;0,02653791;0,02626947;0,02598763;0,02585003;0,02560499;0,02535613;0,02508993;0,02496108;0,02475155;0,024592;0,02438476;0,02419013;0,02398908;0,02383059;0,02372265;0,02346874;0,02331939;0,0232349;0,02300254;0,02282285;0,02271911;0,02247991;0,02227318;0,02219736;0,02209162;0,02204937;0,02175228;0,021628;0,02149877;0,02124119;0,02118221;0,02094303;0,02074945
"3a";150903_CCL_Multikom_3_c01_000;90,3;110,0145;90,1355;115,3734;NA;NA;fest_high;flüssig_low;1,323508;1,30817;1,277202;1,232017;1,179358;1,129902;1,091894;1,070394;1,062557;1,066144;1,076354;1,090156;1,104884;1,117993;1,127509;1,132723;1,131935;1,124678;1,110468;1,090025;1,063941;1,034306;1,002698;0,970497;0,9387978;0,9076578;0,877596;0,8485799;0,8206084;0,7942438;0,7711909;0,7519647;0,7368649;0,725526;0,7166145;0,7094042;0,7028408;0,6960312;0,6882936;0,6793861;0,6689188;0,6569126;0,6433933;0,6284858;0,612077;0,5944602;0,5760783;0,5570673;0,5379571;0,5188203;0,5001642;0,482408;0,4654003;0,4495917;0,4352955;0,4224875;0,4113705;0,4016443;0,3934261;0,3865488;0,3809723;0,3766694;0,3731439;0,3706342;0,3688096;0,3679989;0,368024;0,3688989;0,3703123;0,3719639;0,3741386;0,3769203;0,3801262;0,3836944;0,3872671;0,3907946;0,394344;0,3979456;0,4012415;0,4040467;0,4064557;0,4083357;0,4096114;0,4101093;0,4095511;0,4081067;0,4057185;0,40229;0,3977216;0,3921579;0,3855803;0,3780137;0,3695835;0,3602697;0,3502407;0,3395648;0,3284721;0,31712;0,3056508;0,2944158;0,2834724;0,2731056;0,263518;0,2547478;0,2468241;0,2398635;0,2338001;0,228422;0,2236036;0,2193361;0,2155283;0,2120106;0,208625;0,2055169;0,2024328;0,1994433;0,1965324;0,1936599;0,1908568;0,1880496;0,1853517;0,1826015;0,1800168;0,1775252;0,1749794;0,1726322;0,1703032;0,1680499;0,1658732;0,1637844;0,1617844;0,1598172;0,157953;0,1561942;0,1545615;0,1529458;0,1515343;0,1501044;0,1487429;0,1474592;0,1461964;0,1450329;0,1438698;0,142726;0,1416266;0,1405235;0,1394986;0,1384641;0,1373659;0,1364004;0,1354542;0,1345754;0,1336953;0,1327804;0,131896;0,1310329;0,1301168;0,1292628;0,1284452;0,1275753;0,1267289;0,1259248;0,1250772;0,1242152;0,1233273;0,1224652;0,1216359;0,1207621;0,1198861;0,1190014;0,1181458;0,1172768;0,1164205;0,1155501;0,114744;0,1138872;0,1131176;0,1122126;0,1113527;0,1105069;0,1096732;0,1087892;0,1080103;0,1071392;0,1063056;0,1054732;0,1046671;0,1038624;0,1030278;0,1022308;0,1014366;0,1007138;0,099932;0,09908368;0,09831473;0,09757148;0,09677943;0,09600099;0,09519799;0,09456883;0,09378687;0,09305064;0,09232975;0,09156324;0,09088141;0,0901862;0,0895579;0,08880621;0,08811114;0,08739568;0,08672158;0,08598758;0,08534303;0,08468615;0,08397327;0,08325662;0,08262336;0,08195583;0,08139584;0,08077369;0,08007479;0,07938094;0,07873775;0,07812677;0,0774819;0,07688442;0,07625227;0,07556343;0,07500841;0,07435336;0,07373341;0,07312343;0,07250126;0,0718082;0,07128996;0,07080889;0,0701579;0,06949583;0,06893084;0,06838266;0,06779618;0,06724399;0,06669657;0,06602053;0,06541315;0,06492383;0,06435017;0,06376207;0,06322442;0,06263317;0,0621461;0,06152403;0,06095552;0,06050725;0,05995743;0,05943164;0,05894453;0,05842753;0,05790866;0,05742479;0,05691819;0,05641548;0,05590077;0,05541625;0,05488747;0,05446047;0,05392963;0,05342396;0,05290406;0,05241474;0,0520597;0,0515364;0,05108662;0,05047563;0,04996568;0,04955295;0,04922785;0,04879247;0,04846305;0,04785482;0,04762212;0,04717587;0,0466384;0,04613665;0,04585611;0,04533323;0,04489397;0,04459476;0,04418973;0,04381817;0,04330577;0,0428958;0,0424453;0,04212819;0,04182922;0,04111114;0,04069912;0,04065994;0,0405063;0,03990554;0,0395425;0,03921742;0,03881156;0,03848212;0,03827355;0,03809408;0,03764721;0,03746187;0,03703423;0,03667997;0,03642359;0,03607336;0,03565517;0,03521677;0,03497595;0,03485724;0,03432722;0,034136;0,03401186;0,03368681;0,0333874;0,03314075;0,032813;0,03249339;0,03227998;0,03192239;0,0317401;0,03148368;0,03116847;0,03094099;0,03063987;0,03042332;0,03017119;0,02964803;0,02957269;0,0291739;0,02901057;0,02891337;0,02851245;0,0281457;0,02807831;0,02775941;0,02764927;0,02736559;0,02731612;0,0270759;0,02681411;0,02671298;0,02642004;0,02621267;0,02604532;0,02581749;0,02545247;0,02530558;0,02508635;0,02491326;0,02470282;0,02452162;0,02442808;0,02416391;0,02403344;0,02389126;0,02363547;0,02330497;0,02319861;0,02304801;0,02286953;0,02278382;0,02243812;0,022388;0,02216083;0,02202635;0,02181084;0,02162531;0,02145993;0,02126141;0,02105058;0,0208781;0,02061394;0,02044713;0,02026501;0,02003349;0,0198842;0,01975392;0,01953801;0,01945813;0,01930004;0,01910831;0,01892141;0,01880587;0,01874689;0,01849696;0,01838624;0,01831765;0,01821721;0,0180006;0,01784039;0,01773776;0,01753364;0,01747669;0,01741622;0,01728474;0,0171354;0,01703393;0,01687253;0,01672594;0,01669585;0,01656414;0,0163532
