"files_spc";"Probe";"Probe_Anteil";"Part2";"Part1k";"Part3";"H2O";"TTA";"X190";"X191";"X192";"X193";"X194";"X195";"X196";"X197";"X198";"X199";"X200";"X201";"X202";"X203";"X204";"X205";"X206";"X207";"X208";"X209";"X210";"X211";"X212";"X213";"X214";"X215";"X216";"X217";"X218";"X219";"X220";"X221";"X222";"X223";"X224";"X225";"X226";"X227";"X228";"X229";"X230";"X231";"X232";"X233";"X234";"X235";"X236";"X237";"X238";"X239";"X240";"X241";"X242";"X243";"X244";"X245";"X246";"X247";"X248";"X249";"X250";"X251";"X252";"X253";"X254";"X255";"X256";"X257";"X258";"X259";"X260";"X261";"X262";"X263";"X264";"X265";"X266";"X267";"X268";"X269";"X270";"X271";"X272";"X273";"X274";"X275";"X276";"X277";"X278";"X279";"X280";"X281";"X282";"X283";"X284";"X285";"X286";"X287";"X288";"X289";"X290";"X291";"X292";"X293";"X294";"X295";"X296";"X297";"X298";"X299";"X300";"X301";"X302";"X303";"X304";"X305";"X306";"X307";"X308";"X309";"X310";"X311";"X312";"X313";"X314";"X315";"X316";"X317";"X318";"X319";"X320";"X321";"X322";"X323";"X324";"X325";"X326";"X327";"X328";"X329";"X330";"X331";"X332";"X333";"X334";"X335";"X336";"X337";"X338";"X339";"X340";"X341";"X342";"X343";"X344";"X345";"X346";"X347";"X348";"X349";"X350";"X351";"X352";"X353";"X354";"X355";"X356";"X357";"X358";"X359";"X360";"X361";"X362";"X363";"X364";"X365";"X366";"X367";"X368";"X369";"X370";"X371";"X372";"X373";"X374";"X375";"X376";"X377";"X378";"X379";"X380";"X381";"X382";"X383";"X384";"X385";"X386";"X387";"X388";"X389";"X390";"X391";"X392";"X393";"X394";"X395";"X396";"X397";"X398";"X399";"X400";"X401";"X402";"X403";"X404";"X405";"X406";"X407";"X408";"X409";"X410";"X411";"X412";"X413";"X414";"X415";"X416";"X417";"X418";"X419";"X420";"X421";"X422";"X423";"X424";"X425";"X426";"X427";"X428";"X429";"X430";"X431";"X432";"X433";"X434";"X435";"X436";"X437";"X438";"X439";"X440";"X441";"X442";"X443";"X444";"X445";"X446";"X447";"X448";"X449";"X450";"X451";"X452";"X453";"X454";"X455";"X456";"X457";"X458";"X459";"X460";"X461";"X462";"X463";"X464";"X465";"X466";"X467";"X468";"X469";"X470";"X471";"X472";"X473";"X474";"X475";"X476";"X477";"X478";"X479";"X480";"X481";"X482";"X483";"X484";"X485";"X486";"X487";"X488";"X489";"X490";"X491";"X492";"X493";"X494";"X495";"X496";"X497";"X498";"X499";"X500";"X501";"X502";"X503";"X504";"X505";"X506";"X507";"X508";"X509";"X510";"X511";"X512";"X513";"X514";"X515";"X516";"X517";"X518";"X519";"X520";"X521";"X522";"X523";"X524";"X525";"X526";"X527";"X528";"X529";"X530";"X531";"X532";"X533";"X534";"X535";"X536";"X537";"X538";"X539";"X540";"X541";"X542";"X543";"X544";"X545";"X546";"X547";"X548";"X549";"X550";"X551";"X552";"X553";"X554";"X555";"X556";"X557";"X558";"X559";"X560";"X561";"X562";"X563";"X564";"X565";"X566";"X567";"X568";"X569";"X570";"X571";"X572";"X573";"X574";"X575";"X576";"X577";"X578";"X579";"X580";"X581";"X582";"X583";"X584";"X585";"X586";"X587";"X588";"X589";"X590";"X591";"X592";"X593";"X594";"X595";"X596";"X597";"X598"
"220624_TZ05050_TZ06670_DT0041_Sprite_Zero_FG_c01_000003.spc";"FG";"FG_100%";100.001022727273;100.001022727273;100.001022727273;100.001022727273;102.110288065844;1.4036682844162;1.55220305919647;1.66240513324738;1.73579859733582;1.76886308193207;1.78938889503479;1.80032169818878;1.80764293670654;1.82219004631042;1.84556889533997;1.87599790096283;1.91133964061737;1.96178829669952;2.01335835456848;2.06276726722717;2.10723996162415;2.13956642150879;2.14703607559204;2.13677716255188;2.10811424255371;2.06587672233582;2.01299834251404;1.95161056518555;1.88620090484619;1.81724572181702;1.74813556671143;1.67668259143829;1.60207998752594;1.51646673679352;1.42280697822571;1.32849788665771;1.23955428600311;1.15473604202271;1.0692275762558;0.98551070690155;0.910557091236115;0.851398050785065;0.807258129119873;0.768437385559082;0.718284368515015;0.648975789546967;0.572517395019531;0.507323265075684;0.461574018001556;0.434055149555206;0.416164010763168;0.39189687371254;0.346682280302048;0.286070108413696;0.229495152831078;0.188529342412949;0.162551388144493;0.146738708019257;0.136913031339645;0.130648612976074;0.126818910241127;0.124339215457439;0.122585654258728;0.121059812605381;0.119788721203804;0.11915534734726;0.119134850800037;0.11901631206274;0.118181198835373;0.116822481155396;0.115694604814053;0.115275360643864;0.115516416728497;0.11520604044199;0.113360352814198;0.110717035830021;0.108246728777885;0.106251440942287;0.104895763099194;0.103545941412449;0.100768081843853;0.0973002016544342;0.0945453271269798;0.0920043289661407;0.0887980237603188;0.0854367613792419;0.0826144441962242;0.08006402105093;0.0775398313999176;0.0751940310001373;0.0730182826519012;0.0710512772202492;0.0690566748380661;0.0666482970118523;0.063642255961895;0.0600486323237419;0.0561714097857475;0.0525912456214428;0.0494904927909374;0.0475277602672577;0.0460788495838642;0.0446409657597542;0.0420885346829891;0.0382782928645611;0.0336681418120861;0.0291965212672949;0.0252364464104176;0.0218964740633965;0.0192054230719805;0.0170471742749214;0.0152564104646444;0.0137026030570269;0.0123638845980167;0.011147472076118;0.0100278416648507;0.00897971540689468;0.00803064089268446;0.00709329405799508;0.00626197177916765;0.00549042038619518;0.00487549463286996;0.00420886930078268;0.00363503955304623;0.00313724158331752;0.00264943297952414;0.00222320295870304;0.00185338291339576;0.00150889565702528;0.00116074981633574;0.000904220447409898;0.00067614228464663;0.000421861564973369;0.000203680363483727;-1.76443863892928e-05;-0.000194660577108152;-0.000310417410219088;-0.000517636362928897;-0.000647506327368319;-0.00080717820674181;-0.000936692813411355;-0.00108992680907249;-0.00118037348147482;-0.00134281534701586;-0.00144499586895108;-0.00154344807378948;-0.00166674982756376;-0.00175939605105668;-0.00188023992814124;-0.00198856019414961;-0.00209064572118223;-0.00219964585267007;-0.0022927625104785;-0.00239707226864994;-0.00246148579753935;-0.00256764073856175;-0.00265202391892672;-0.00268155313096941;-0.00275937560945749;-0.00277314777486026;-0.00285059446468949;-0.00298612820915878;-0.00296617136336863;-0.00298577547073364;-0.00304914778098464;-0.00307571119628847;-0.00313249207101762;-0.00309319188818336;-0.00318010663613677;-0.00316144223324955;-0.00315125216729939;-0.00312366709113121;-0.0031508335378021;-0.00306666921824217;-0.00308893993496895;-0.0030519119463861;-0.0030920198187232;-0.00310149788856506;-0.00307953776791692;-0.00314911804161966;-0.00318235135637224;-0.00321916583925486;-0.00319211231544614;-0.00311338203027844;-0.00319667183794081;-0.00319930538535118;-0.0032276613637805;-0.00321950763463974;-0.00319331651553512;-0.00323160528205335;-0.00323939649388194;-0.00325753819197416;-0.00331873679533601;-0.00334238982759416;-0.00335182878188789;-0.00326896924525499;-0.00348252104595304;-0.00367874279618263;-0.00374779966659844;-0.00385789154097438;-0.00403258530423045;-0.00407650368288159;-0.00420075748115778;-0.00424351170659065;-0.00434238975867629;-0.00451410235837102;-0.00470524886623025;-0.00465989159420133;-0.0044815968722105;-0.004516392480582;-0.00489405915141106;-0.0048868921585381;-0.00505104009062052;-0.00485802860930562;-0.00458714971318841;-0.00479288119822741;-0.00516405748203397;-0.00521660363301635;-0.00529562635347247;-0.00541530409827828;-0.00530521711334586;-0.00518886605277658;-0.00540318572893739;-0.0058911838568747;-0.0057911560870707;-0.00571913970634341;-0.00588487880304456;-0.00613560760393739;-0.00601013470441103;-0.00587885547429323;-0.00614593690261245;-0.00625552842393517;-0.00627064006403089;-0.00637966161593795;-0.00640380056574941;-0.00628843484446406;-0.006166554056108;-0.0056269122287631;-0.00555935269221663;-0.00582715310156345;-0.005911850836128;-0.00598784536123276;-0.00620085559785366;-0.00593914370983839;-0.00589141249656677;-0.00539175933226943;-0.00488168513402343;-0.00542995380237699;-0.0059662782587111;-0.0051923212595284;-0.00496168714016676;-0.00555989937856793;-0.00519639253616333;-0.00533810956403613;-0.00519314454868436;-0.00513121485710144;-0.00515481038019061;-0.00428976910188794;-0.00441814167425036;-0.00458256155252457;-0.00450757052749395;-0.00471399631351233;-0.00466892216354609;-0.00486550107598305;-0.00496021611616015;-0.00500635569915175;-0.00506055355072021;-0.00543666398152709;-0.00548918871209025;-0.00585387321189046;-0.00604074588045478;-0.00580394407734275;-0.00616133585572243;-0.00601534871384501;-0.00589749962091446;-0.00601967331022024;-0.00629477296024561;-0.00661822315305471;-0.00727175176143646;-0.00707341078668833;-0.00659962743520737;-0.00635003810748458;-0.00691148638725281;-0.00784927420318127;-0.00804082024842501;-0.00869227014482021;-0.00919776130467653;-0.00929554551839828;-0.00930564850568771;-0.00887904968112707;-0.00904072821140289;-0.00873359106481075;-0.00926737580448389;-0.00955817382782698;-0.00931327044963837;-0.00954419001936913;-0.00928073842078447;-0.00933827366679907;-0.00959896761924028;-0.0099493907764554;-0.00946357008069754;-0.00319363968446851;-0.00314048933796585;-0.00858367886394262;-0.0103042991831899;-0.010971219278872;-0.0112139126285911;-0.011537934653461;-0.0121069494634867;-0.0121988765895367;-0.0122867878526449;-0.0129240248352289;-0.0122629785910249;-0.013016439974308;-0.0134870428591967;-0.0128723504021764;-0.0134971681982279;-0.0133493421599269;-0.0131877334788442;-0.0134937530383468;-0.0144312335178256;-0.0147617356851697;-0.0150465797632933;-0.0154842445626855;-0.0156867839396;-0.0159628447145224;-0.0164173487573862;-0.016501996666193;-0.0172619689255953;-0.0176779013127089;-0.0181138888001442;-0.018623823300004;-0.0186731070280075;-0.0189591236412525;-0.0193774979561567;-0.0191506370902061;-0.0197792761027813;-0.0207791719585657;-0.0212342347949743;-0.0209614299237728;-0.020574739202857;-0.0213062409311533;-0.0211479887366295;-0.0212828032672405;-0.0210822690278292;-0.0199008323252201;-0.0209446046501398;-0.0215369276702404;-0.0210976600646973;-0.0195388942956924;-0.018507556989789;-0.0187724586576223;-0.0199625007808208;-0.020359143614769;-0.0191509407013655;-0.0187102574855089;-0.0192461498081684;-0.0187852904200554;-0.0184400174766779;-0.0184490568935871;-0.0175771582871675;-0.018260944634676;-0.0194669179618359;-0.0181184485554695;-0.0165990479290485;-0.0185928270220757;-0.019563989713788;-0.0196496956050396;-0.0178352389484644;-0.0182011853903532;-0.0188196450471878;-0.0186611525714397;-0.0179908536374569;-0.019181989133358;-0.0197868440300226;-0.0199156869202852;-0.0175366457551718;-0.0163812823593616;-0.0175637938082218;-0.0170911028981209;-0.0160759128630161;-0.0158615484833717;-0.0153034431859851;-0.0124063901603222;-0.0103840231895447;-0.00745229050517082;-0.00647475197911263;-0.00559027213603258;-0.00651494460180402;-0.00546450028195977;-0.00435849605128169;-0.00558923464268446;-0.00505647528916597;-0.00342000392265618;-0.00429077027365565;-0.00581068266183138;-0.00415186956524849;-0.00260957377031446;-0.00401099445298314;-0.00683766137808561;-0.00520293647423387;-0.00401486456394196;-0.00585324130952358;-0.00486873369663954;-0.00605261512100697;-0.00764498859643936;-0.00803056638687849;-0.00882680248469114;-0.00609892606735229;-0.00529664568603039;-0.00699103437364101;-0.00650496874004602;-0.00843008793890476;-0.00831649173051119;-0.00721532525494695
"220624_TZ05050_TZ06670_DT0041_Sprite_Zero_FG_c01_000001.spc";"FG";"FG_100%";100.001022727273;100.001022727273;100.001022727273;100.001022727273;102.110288065844;1.92205440998077;2.09019017219543;2.19269418716431;2.26385450363159;2.28991770744324;2.29863357543945;2.2956850528717;2.31282234191895;2.31778216362;2.33337497711182;2.35698485374451;2.38266181945801;2.42898654937744;2.47218608856201;2.50714325904846;2.52538299560547;2.52295327186584;2.48809814453125;2.4346649646759;2.36687254905701;2.28815579414368;2.20665717124939;2.11876511573792;2.02623414993286;1.93515598773956;1.84260094165802;1.75298571586609;1.66150045394897;1.56062924861908;1.45336771011353;1.34894287586212;1.25327110290527;1.16391932964325;1.07476341724396;0.988658487796783;0.913034617900848;0.853836536407471;0.810441613197327;0.771405339241028;0.720012009143829;0.649294793605804;0.572375476360321;0.507714986801147;0.46293830871582;0.436240822076797;0.418565601110458;0.393448054790497;0.346632689237595;0.285179018974304;0.228776082396507;0.188521713018417;0.163135796785355;0.147684067487717;0.138055518269539;0.131901368498802;0.128129720687866;0.12575164437294;0.124043896794319;0.122617997229099;0.121443748474121;0.121020503342152;0.121109679341316;0.121111512184143;0.120311424136162;0.119089670479298;0.118075974285603;0.117772705852985;0.118122920393944;0.117790706455708;0.115884497761726;0.113304287195206;0.110817089676857;0.108828529715538;0.107539929449558;0.106122851371765;0.103197827935219;0.0996291413903236;0.096813939511776;0.0941498428583145;0.0908052027225494;0.0874004140496254;0.0844334587454796;0.0817760601639748;0.0791940540075302;0.076723501086235;0.0745177194476128;0.072579987347126;0.0705726742744446;0.068185418844223;0.0651891529560089;0.0615834891796112;0.0577695742249489;0.0542739778757095;0.0513798408210278;0.049487728625536;0.0481912866234779;0.0467573590576649;0.0442201010882854;0.0403996258974075;0.0357915908098221;0.031365055590868;0.0273668225854635;0.0240726564079523;0.0214688647538424;0.0192831158638;0.017508814111352;0.0159410666674376;0.0145136602222919;0.0132591864094138;0.0121549088507891;0.0110531505197287;0.0100710773840547;0.00912730023264885;0.00825089868158102;0.00738305831328034;0.00670462334528565;0.00606756331399083;0.00545553676784039;0.00483989575877786;0.00440663984045386;0.00395094975829124;0.00357089308090508;0.0032145893201232;0.0029153092764318;0.00266688759438694;0.00238085677847266;0.00219837343320251;0.00203246902674437;0.00187885877676308;0.00172305374871939;0.0016348558710888;0.00153009011410177;0.00142122537363321;0.00140703003853559;0.00131987081840634;0.00126915145665407;0.00124195427633822;0.00120486109517515;0.00118120410479605;0.00112155231181532;0.00111873459536582;0.00105843273922801;0.00106013973709196;0.00102566881105304;0.00102468160912395;0.00102061673533171;0.000981569173745811;0.000951740017626435;0.000915574200917035;0.000888883951120079;0.0008750144043006;0.000868085597176105;0.000825219030957669;0.000799416389781982;0.000808705925010145;0.00082335202023387;0.000799246423412114;0.000698374642524868;0.000738757255021483;0.000743894663173705;0.000667776854243129;0.000687598658259958;0.000617147888988256;0.000625657557975501;0.000637893157545477;0.000616464938502759;0.000593528850004077;0.000551224278751761;0.000579289626330137;0.000532936013769358;0.000550802622456104;0.000504142313729972;0.000485449039842933;0.000464373588329181;0.000423582649091259;0.000423502700868994;0.000385238759918138;0.000399400771129876;0.000344831845723093;0.000289497169433162;0.00030647954554297;0.000273626472335309;0.000297743157716468;0.000277779327007011;0.000277265149634331;0.000247037940425798;0.000247864372795448;0.000278553256066516;0.000266419752733782;0.000243139176745899;0.000244462775299326;0.000200960872462019;0.000196723995031789;0.000208301891689189;0.000183226758963428;0.00016937666805461;0.000146069723996334;0.000134211833938025;0.000155862668179907;0.000119951633678284;0.000128542160382494;0.000127200983115472;0.00011218373401789;0.000144189281854779;9.06064742594026e-05;8.20927016320638e-05;8.80641455296427e-05;9.58246600930579e-05;0.000131562876049429;0.000117100556963123;4.97560540679842e-05;9.44440253078938e-05;9.54646529862657e-05;9.21832397580147e-05;3.28665155393537e-05;0.000100993667729199;6.80059820297174e-05;5.76068123336881e-05;2.97982933261665e-05;6.16011675447226e-05;0.000122019300761167;4.74898552056402e-05;6.45382970105857e-05;7.64455035096034e-06;6.89288426656276e-05;5.26478652318474e-05;-1.65715464390814e-05;1.22204983199481e-05;-6.44555029793992e-06;3.66056956409011e-05;2.58385862252908e-05;6.35101896477863e-05;4.07219595217612e-05;6.89468197379028e-06;-2.18330001189315e-06;3.45597218256444e-05;6.76814379403368e-05;-1.8693890524446e-05;1.97052668227116e-06;3.26584704453126e-05;7.77798923081718e-05;6.48785817247699e-06;-6.90389715600759e-05;0.000112483830889687;7.85020674811676e-05;5.51426783204079e-05;5.48915522813331e-05;4.62001917185262e-05;5.18675515195355e-05;5.63574430998415e-05;7.20308598829433e-05;0.000186829245649278;0.000110460845462512;9.83982754405588e-05;6.83408870827407e-05;6.18505000602454e-05;0.000124657526612282;3.07016234728508e-05;4.56733032478951e-05;5.27488737134263e-05;7.50264371163212e-05;5.17379776283633e-05;5.94876073591877e-05;5.42996122021577e-06;5.99196619077702e-06;1.50800087794778e-05;1.6726053218008e-05;5.51411321794149e-05;4.99983070767485e-05;7.40407540433807e-06;3.76986827177461e-05;-5.84670815442223e-05;-5.50204931641929e-05;-8.30976423458196e-05;-4.72912597615505e-06;-3.46505839843303e-05;-0.000126780258142389;-0.000163901611813344;-0.000256062834523618;-0.00020895799389109;-0.000226558884605765;-0.000208805329748429;-0.000316391349770129;-0.000209526770049706;-0.000124155179946683;-0.000238322725635953;-0.00027157150907442;-0.00025340769207105;-0.000213529754546471;-0.000326455221511424;-0.000218420696910471;-0.000231634781812318;-0.000225468509597704;-0.000273357873084024;-0.00023897631035652;0.000469196995254606;9.28992521949112e-05;-0.000493413535878062;-0.000415551417972893;-0.000347905821399763;-0.000287645263597369;-0.000404217425966635;-0.000559323001652956;-0.000414456852013245;-0.000544067937880754;-0.000425743346568197;-0.000467592326458544;-0.000485692842630669;-0.000443611934315413;-0.000483131589135155;-0.000452070613391697;-0.000548134325072169;-0.000532688922248781;-0.000455655215773731;-0.00057569780619815;-0.000600069237407297;-0.000493525003548712;-0.000715143920388073;-0.000661771162413061;-0.000772429106291384;-0.000755468965508044;-0.000708700565155596;-0.00071393366670236;-0.000858561717905104;-0.000824393646325916;-0.000885119894519448;-0.000866094254888594;-0.000898491765838116;-0.000882101594470441;-0.000841345521621406;-0.000880640000104904;-0.00105196097865701;-0.000896083074621856;-0.000967600091826171;-0.00109060516115278;-0.000845714181195945;-0.00105710327625275;-0.00102861749473959;-0.000988783314824104;-0.000957880867645144;-0.000949660548940301;-0.000991137232631445;-0.0010086476104334;-0.000815803301520646;-0.00100564619060606;-0.000746913836337626;-0.000989406020380557;-0.000942503218539059;-0.000943374179769307;-0.000858236046042293;-0.000984430895186961;-0.000863829511217773;-0.000920527905691415;-0.000895900535397232;-0.00065532373264432;-0.000986561528407037;-0.000871855881996453;-0.00090310099767521;-0.00070346356369555;-0.00097883224952966;-0.000975574774201959;-0.000875190598890185;-0.000724938989151269;-0.000844011025037616;-0.000957998388912529;-0.000837026454973966;-0.000742369389627129;-0.000951276393607259;-0.00103880930691957;-0.000904450949747115;-0.000749744998756796;-0.000724010693375021;-0.000793944462202489;-0.000892756797838956;-0.000550429278519005;-0.000726450060028583;-0.00065971293952316;-0.000459564762422815;-0.000356089294655249;-8.80566949490458e-05;-3.68983128282707e-05;-8.13924561953172e-05;-8.78367209224962e-05;6.6480046370998e-05;6.62087695673108e-05;-7.12891924194992e-05;-3.14683575197705e-06;0.000124309852253646;2.96199414151488e-05;-0.000108371445094235;0.000120283672004007;0.000221417038119398;-4.59937946288846e-05;-0.000313815544359386;2.14675601455383e-05;4.90012607770041e-05;-0.000149989384226501;-6.27751603587967e-07;-0.000150096486322582;-0.00035045386175625;-0.000310853531118482;-0.000268578849500045;4.31810367444996e-05;-1.12991456262534e-05;-0.000248033902607858;-0.000158525130245835;-0.000311943964334205;-0.000274650752544403;-8.21131689008325e-05
"220624_TZ05050_TZ06670_DT0041_Sprite_Zero_FG_c01_000001.spc";"FG";"FG_100%";100.001022727273;100.001022727273;100.001022727273;100.001022727273;102.110288065844;1.91375970840454;2.08271145820618;2.17978882789612;2.25237441062927;2.27648186683655;2.2853536605835;2.28722071647644;2.30305671691895;2.31537270545959;2.32312965393066;2.34250831604004;2.37990689277649;2.42606973648071;2.46427893638611;2.49691390991211;2.5226457118988;2.51818990707397;2.4873046875;2.43391132354736;2.36408424377441;2.2871081829071;2.20402073860168;2.11864709854126;2.02599859237671;1.93423140048981;1.84226131439209;1.75228762626648;1.6609742641449;1.56023895740509;1.45334756374359;1.34906792640686;1.25337958335876;1.16407454013824;1.07494306564331;0.98881459236145;0.913172364234924;0.853930711746216;0.810451686382294;0.771531462669373;0.720114231109619;0.649341642856598;0.572419047355652;0.507823526859283;0.462982594966888;0.436318904161453;0.418661147356033;0.393525809049606;0.346685618162155;0.285262525081635;0.228878170251846;0.188621193170547;0.163218915462494;0.14775612950325;0.138123095035553;0.131989106535912;0.128198057413101;0.125829666852951;0.124142795801163;0.12270874530077;0.121509157121181;0.121078677475452;0.12117912620306;0.121172912418842;0.120367936789989;0.119133576750755;0.118111856281757;0.11781644821167;0.118133120238781;0.117844223976135;0.115943692624569;0.113347634673119;0.110890612006187;0.108874514698982;0.107579633593559;0.106160335242748;0.103246085345745;0.0997054129838943;0.0968333780765533;0.0942059606313705;0.0908455178141594;0.0874260738492012;0.0844803750514984;0.0818349123001099;0.0792022719979286;0.0767543017864227;0.0745360478758812;0.0725878849625587;0.0705924853682518;0.0682296380400658;0.0652192831039429;0.0616264976561069;0.057811114937067;0.0542981214821339;0.0514058209955692;0.0495311580598354;0.0482123754918575;0.0467992350459099;0.0442583337426186;0.0403947494924068;0.0358564332127571;0.0313463136553764;0.027422733604908;0.0240649878978729;0.0214558728039265;0.0193039402365685;0.017527898773551;0.0159664824604988;0.0145461391657591;0.0133002027869225;0.0121892569586635;0.0110797947272658;0.0101029351353645;0.0091584101319313;0.0082683153450489;0.00743348430842161;0.00673032319173217;0.00609984202310443;0.00547692878171802;0.004878387786448;0.00442978460341692;0.00397438229992986;0.00360733084380627;0.00322530558332801;0.0029393641743809;0.0026791060809046;0.00240203458815813;0.00222943350672722;0.00204539392143488;0.00188482168596238;0.00177430582698435;0.00164969870820642;0.00153776723891497;0.0014610041398555;0.00141010887455195;0.001333475462161;0.00129878520965576;0.00124053761828691;0.00120872945990413;0.00119961763266474;0.00113758631050587;0.00113777909427881;0.00109555176459253;0.00106746458914131;0.00102182792034;0.00104594964068383;0.00102392130065709;0.000953508075326681;0.000949573703110218;0.000925871368963271;0.000881955318618566;0.000902673287782818;0.000871410884428769;0.000847671704832464;0.000778167450334877;0.000820684304926544;0.000786080956459045;0.000773016712628305;0.00072091817855835;0.000696218339726329;0.000715672329533845;0.000701182521879673;0.000663721177261323;0.000654372328426689;0.000623210333287716;0.000621833722107112;0.000624092994257808;0.000579808256588876;0.000562926928978413;0.00055596639867872;0.000561880995519459;0.000556965824216604;0.000512292026542127;0.00049562705680728;0.000452125532319769;0.000462238560430706;0.000408301973948255;0.000394391972804442;0.000380428013158962;0.00032955119968392;0.00029178406111896;0.000294277939246967;0.000251954857958481;0.000324890686897561;0.000271362456260249;0.000260568922385573;0.000273834855761379;0.000273999699857086;0.000330848299199715;0.000237924832617864;0.00026522486587055;0.000255282589932904;0.000196588211110793;0.000193234722246416;0.000192631021491252;0.000190006991033442;0.00016443915956188;0.000125531892990693;0.000117060786578804;0.000173088483279571;7.8026823757682e-05;0.000132801709696651;0.000115716822620016;5.80352680117358e-05;0.000178947797394358;7.25770878489129e-05;6.85581762809306e-05;4.71397979708854e-05;0.000126116865430959;0.000103935053630266;8.57738050399348e-05;7.29387393221259e-05;3.85616331186611e-05;8.42163353809156e-05;7.72136991145089e-05;0.000103169892099686;8.59494757605717e-05;6.17400364717469e-05;1.51651620399207e-05;2.09618756343843e-05;9.86988834483782e-06;3.96727809857111e-05;6.30468275630847e-05;8.71107040438801e-05;2.21219797822414e-05;-1.03617112472421e-05;5.74374316784088e-05;-1.9080378478975e-05;-8.88275553734275e-06;-3.95919923903421e-05;1.39614194267779e-05;-4.88418527311296e-06;4.92606777697802e-05;3.37998826580588e-05;-1.09128504846012e-05;-2.58526270044968e-05;-2.07820157811511e-05;-4.81372444482986e-05;-2.89202071144246e-05;-1.55045818246435e-05;5.48793286725413e-05;7.27559381630272e-05;-3.4188025892945e-05;-8.5630344983656e-05;6.33218514849432e-05;1.00376682894421e-05;8.2367051845722e-07;-1.19221422210103e-05;2.4564005798311e-05;1.07130390460952e-05;7.95055020716973e-05;6.61495578242466e-05;0.000168239450431429;0.000109302745840978;0.000131175271235406;5.90747367823496e-05;7.17731891199946e-05;0.000132653687614948;2.32904185395455e-05;2.13807634281693e-05;9.59909521043301e-05;8.41751825646497e-05;-9.39307665248634e-06;5.2634521125583e-05;1.59797018568497e-05;-1.59592145791976e-05;5.07647700942471e-06;2.82345681625884e-05;-9.59495082497597e-06;-1.35557065732428e-05;-4.49452527391259e-05;6.33892659607227e-06;-7.70163314882666e-05;-0.000116197399620432;-0.000128002837300301;-4.52220265287906e-05;-7.13208137312904e-05;-0.000224471717956476;-0.000210656347917393;-0.000220168076339178;-0.000227803408051841;-0.000407067913329229;-0.000204692580155097;-0.000324624008499086;-0.000255528284469619;-0.000264823931502178;-0.000274815130978823;-0.000320063409162685;-0.000325844390317798;-0.000277808110695332;-0.000308585586026311;-0.000322954729199409;-0.000301070540444925;-0.000356381788151339;-0.000358301505912095;-0.000311391544528306;0.000476923596579581;8.91289091669023e-05;-0.000547192292287946;-0.000500104739330709;-0.000399296375690028;-0.000496312335599214;-0.00046151431160979;-0.000589439354371279;-0.000522580521646887;-0.000587075890507549;-0.000477828667499125;-0.00048338167835027;-0.000648335553705692;-0.000461255811387673;-0.000545022659935057;-0.000627190398517996;-0.000703876139596105;-0.000522099493537098;-0.000566528527997434;-0.000663090206217021;-0.000724208541214466;-0.000753034255467355;-0.000791305559687316;-0.000676828436553478;-0.000820273475255817;-0.000876136298757046;-0.00068857439327985;-0.000893349118996412;-0.000992555287666619;-0.000945724896155298;-0.0010228002211079;-0.0010362088214606;-0.00109227956272662;-0.00089149852283299;-0.00103986344765872;-0.00104481750167906;-0.00118048104923218;-0.000995043432340026;-0.00115608202759176;-0.00123724050354213;-0.00110291806049645;-0.00134683924261481;-0.00107369327452034;-0.00127210980281234;-0.00110077718272805;-0.00129953504074365;-0.00109608808998019;-0.00123323011212051;-0.00091305875685066;-0.00118773861322552;-0.0010316880652681;-0.00132654490880668;-0.00132508657407016;-0.00112754129804671;-0.00116545904893428;-0.00114532210864127;-0.000997904455289245;-0.00107799645047635;-0.00104137894231826;-0.00096788234077394;-0.00103200937155634;-0.00100133556406945;-0.000855958496686071;-0.000924663210753351;-0.00106560555286705;-0.00114617648068815;-0.00113595090806484;-0.000943045597523451;-0.00103643164038658;-0.00103621568996459;-0.0010965340770781;-0.00107089290395379;-0.00121435022447258;-0.00108395284041762;-0.00127156358212233;-0.000909784052055329;-0.000919434358365834;-0.000939757679589093;-0.00105358706787229;-0.000744497636333108;-0.000874024291988462;-0.000690261949785054;-0.0004500858776737;-0.00045368866994977;-0.000151637621456757;-5.08116827404592e-05;-8.80609659361653e-05;-0.000176798639586195;3.05510548059829e-05;2.44699804170523e-05;-0.000106033323390875;2.73535970336525e-05;0.000120712436910253;1.21184975796496e-05;-0.000173627966432832;8.28146949061193e-05;0.000208744284464046;-7.44663338991813e-05;-0.000335311138769612;-4.01201505155768e-05;5.67110146221239e-05;-0.000163589080329984;-2.48478190769674e-05;-0.00020714831771329;-0.000360280653694645;-0.000349076231941581;-0.000328258407535031;-5.1240781431261e-06;-3.31103583448566e-05;-0.000272230303380638;-0.000232453952776268;-0.000361323647666723;-0.00032508815638721;-0.000171659179613926
