;;"Citronensäure [%w/w]";"Benzoesäure DT";"Koffein DT";"Sorbinsre DT";"Benzoesäure HPLC [mg/100ml]";"Coffein";"Sorbinsre HPLC [mg/100ml]";"Versuch";"Stoff";"Ringkessel";"190.00000";"191.00000";"192.00000";"193.00000";"194.00000";"195.00000";"196.00000";"197.00000";"198.00000";"199.00000";"200.00000";"201.00000";"202.00000";"203.00000";"204.00000";"205.00000";"206.00000";"207.00000";"208.00000";"209.00000";"210.00000";"211.00000";"212.00000";"213.00000";"214.00000";"215.00000";"216.00000";"217.00000";"218.00000";"219.00000";"220.00000";"221.00000";"222.00000";"223.00000";"224.00000";"225.00000";"226.00000";"227.00000";"228.00000";"229.00000";"230.00000";"231.00000";"232.00000";"233.00000";"234.00000";"235.00000";"236.00000";"237.00000";"238.00000";"239.00000";"240.00000";"241.00000";"242.00000";"243.00000";"244.00000";"245.00000";"246.00000";"247.00000";"248.00000";"249.00000";"250.00000";"251.00000";"252.00000";"253.00000";"254.00000";"255.00000";"256.00000";"257.00000";"258.00000";"259.00000";"260.00000";"261.00000";"262.00000";"263.00000";"264.00000";"265.00000";"266.00000";"267.00000";"268.00000";"269.00000";"270.00000";"271.00000";"272.00000";"273.00000";"274.00000";"275.00000";"276.00000";"277.00000";"278.00000";"279.00000";"280.00000";"281.00000";"282.00000";"283.00000";"284.00000";"285.00000";"286.00000";"287.00000";"288.00000";"289.00000";"290.00000";"291.00000";"292.00000";"293.00000";"294.00000";"295.00000";"296.00000";"297.00000";"298.00000";"299.00000";"300.00000";"301.00000";"302.00000";"303.00000";"304.00000";"305.00000";"306.00000";"307.00000";"308.00000";"309.00000";"310.00000";"311.00000";"312.00000";"313.00000";"314.00000";"315.00000";"316.00000";"317.00000";"318.00000";"319.00000";"320.00000";"321.00000";"322.00000";"323.00000";"324.00000";"325.00000";"326.00000";"327.00000";"328.00000";"329.00000";"330.00000";"331.00000";"332.00000";"333.00000";"334.00000";"335.00000";"336.00000";"337.00000";"338.00000";"339.00000";"340.00000";"341.00000";"342.00000";"343.00000";"344.00000";"345.00000";"346.00000";"347.00000";"348.00000";"349.00000";"350.00000";"351.00000";"352.00000";"353.00000";"354.00000";"355.00000";"356.00000";"357.00000";"358.00000";"359.00000";"360.00000";"361.00000";"362.00000";"363.00000";"364.00000";"365.00000";"366.00000";"367.00000";"368.00000";"369.00000";"370.00000";"371.00000";"372.00000";"373.00000";"374.00000";"375.00000";"376.00000";"377.00000";"378.00000";"379.00000";"380.00000";"381.00000";"382.00000";"383.00000";"384.00000";"385.00000";"386.00000";"387.00000";"388.00000";"389.00000";"390.00000";"391.00000";"392.00000";"393.00000";"394.00000";"395.00000";"396.00000";"397.00000";"398.00000";"399.00000";"400.00000";"401.00000";"402.00000";"403.00000";"404.00000";"405.00000";"406.00000";"407.00000";"408.00000";"409.00000";"410.00000";"411.00000";"412.00000";"413.00000";"414.00000";"415.00000";"416.00000";"417.00000";"418.00000";"419.00000";"420.00000";"421.00000";"422.00000";"423.00000";"424.00000";"425.00000";"426.00000";"427.00000";"428.00000";"429.00000";"430.00000";"431.00000";"432.00000";"433.00000";"434.00000";"435.00000";"436.00000";"437.00000";"438.00000";"439.00000";"440.00000";"441.00000";"442.00000";"443.00000";"444.00000";"445.00000";"446.00000";"447.00000";"448.00000";"449.00000";"450.00000";"451.00000";"452.00000";"453.00000";"454.00000";"455.00000";"456.00000";"457.00000";"458.00000";"459.00000";"460.00000";"461.00000";"462.00000";"463.00000";"464.00000";"465.00000";"466.00000";"467.00000";"468.00000";"469.00000";"470.00000";"471.00000";"472.00000";"473.00000";"474.00000";"475.00000";"476.00000";"477.00000";"478.00000";"479.00000";"480.00000";"481.00000";"482.00000";"483.00000";"484.00000";"485.00000";"486.00000";"487.00000";"488.00000";"489.00000";"490.00000";"491.00000";"492.00000";"493.00000";"494.00000";"495.00000";"496.00000";"497.00000";"498.00000";"499.00000";"500.00000";"501.00000";"502.00000";"503.00000";"504.00000";"505.00000";"506.00000";"507.00000";"508.00000";"509.00000";"510.00000";"511.00000";"512.00000";"513.00000";"514.00000";"515.00000";"516.00000";"517.00000";"518.00000";"519.00000";"520.00000";"521.00000";"522.00000";"523.00000";"524.00000";"525.00000";"526.00000";"527.00000";"528.00000";"529.00000";"530.00000";"531.00000";"532.00000";"533.00000";"534.00000";"535.00000";"536.00000";"537.00000";"538.00000";"539.00000";"540.00000";"541.00000";"542.00000";"543.00000";"544.00000";"545.00000";"546.00000";"547.00000";"548.00000";"549.00000";"550.00000";"551.00000";"552.00000";"553.00000";"554.00000";"555.00000";"556.00000";"557.00000";"558.00000";"559.00000";"560.00000";"561.00000";"562.00000";"563.00000";"564.00000";"565.00000";"566.00000";"567.00000";"568.00000";"569.00000";"570.00000";"571.00000";"572.00000";"573.00000";"574.00000";"575.00000";"576.00000";"577.00000";"578.00000";"579.00000";"580.00000";"581.00000";"582.00000";"583.00000";"584.00000";"585.00000";"586.00000";"587.00000";"588.00000";"589.00000";"590.00000";"591.00000";"592.00000";"593.00000";"594.00000";"595.00000";"596.00000";"597.00000";"598.00000"
"1";"160610_MonsterEnergy_Basiskalibrierung_Säure_1_c01_000";0,5211;NA;NA;NA;NA;NA;NA;Sre-1;Sre;;2,366085;2,400405;2,364594;2,299164;2,226827;2,159096;2,085866;2,01665;1,947324;1,876787;1,80528;1,731923;1,665945;1,609554;1,56235;1,524265;1,490079;1,455439;1,416883;1,371843;1,320933;1,266275;1,210508;1,155643;1,103168;1,053274;1,005273;0,9591089;0,9172516;0,8802527;0,8492172;0,8237007;0,8039485;0,7890877;0,7772527;0,7677005;0,7598198;0,7534665;0,7487479;0,7451656;0,742353;0,739593;0,7364757;0,7329642;0,7289436;0,7250041;0,7214015;0,7182742;0,7159714;0,7146798;0,7150051;0,7174056;0,7225109;0,730916;0,7430225;0,7590411;0,7789462;0,802634;0,8296704;0,8595089;0,8914311;0,9249346;0,959644;0,9950289;1,030291;1,065179;1,099131;1,131005;1,160935;1,188461;1,213444;1,236014;1,25499;1,269593;1,279305;1,284704;1,285902;1,283147;1,275821;1,26381;1,246477;1,223856;1,196288;1,164571;1,128908;1,089673;1,047657;1,003114;0,9567938;0,9086587;0,8588535;0,8078271;0,7559193;0,7034408;0,6506459;0,5979072;0,5458885;0,4953734;0,446812;0,4006433;0,35748;0,3175817;0,2810846;0,2484083;0,2192191;0,1937091;0,171551;0,1524641;0,136328;0,1225763;0,1110711;0,1012623;0,09280413;0,08579279;0,07960247;0,07434635;0,06977069;0,06579411;0,06229715;0,05927834;0,05655462;0,05414658;0,05200101;0,05011616;0,04834722;0,04665623;0,04514355;0,04367278;0,04227778;0,04093909;0,03959909;0,03827716;0,03700677;0,03574991;0,03445631;0,03320829;0,03193378;0,03074128;0,02951583;0,02833051;0,027097;0,02599979;0,02491695;0,02373693;0,02274791;0,0218068;0,02084852;0,01988433;0,01899072;0,01821674;0,01747527;0,01677161;0,01610819;0,01551013;0,01494803;0,01442781;0,01391465;0,01352136;0,0131185;0,01278218;0,01243396;0,01219141;0,01191919;0,01166757;0,01146475;0,01135295;0,01117367;0,01097144;0,01080683;0,01065804;0,01053475;0,01037893;0,01023818;0,01015179;0,009976785;0,009939451;0,009778743;0,009625698;0,009497937;0,009501125;0,009324582;0,009233375;0,009132859;0,009084663;0,008968617;0,008870939;0,008711642;0,008677217;0,008565573;0,008453477;0,008341219;0,008186265;0,007995312;0,007906323;0,007757757;0,007703851;0,007537854;0,00737126;0,007259042;0,007079621;0,007029258;0,006851713;0,006725641;0,006650605;0,006551672;0,006449977;0,006329051;0,006176886;0,006162228;0,006096942;0,005958665;0,006003229;0,0059523;0,005893521;0,005802901;0,005794555;0,005749979;0,005752492;0,005776693;0,005742946;0,005744089;0,005704343;0,005765154;0,00580894;0,005830954;0,005781359;0,005813221;0,005837584;0,005862132;0,005864782;0,005880656;0,005900022;0,005886557;0,0059497;0,00593548;0,006058348;0,006042241;0,006001603;0,006186021;0,006182326;0,006188171;0,006162456;0,006203483;0,006264911;0,006215239;0,006357021;0,006335381;0,006348473;0,006452253;0,006344228;0,00642869;0,006380955;0,006388591;0,006366993;0,006440147;0,006375674;0,006378169;0,006335712;0,006323322;0,006331446;0,006217866;0,006270622;0,006264227;0,006235789;0,006117669;0,006063434;0,006030473;0,006114508;0,00590582;0,005880021;0,00581473;0,005801253;0,005727177;0,005709719;0,005627469;0,005602119;0,005582871;0,005499439;0,005458948;0,005405407;0,005467588;0,005300912;0,005220371;0,005158563;0,005057812;0,004939151;0,004823183;0,004778886;0,004720938;0,004553715;0,004486613;0,004277421;0,004197292;0,004136791;0,004001689;0,003878656;0,003597967;0,003539059;0,003530056;0,003483596;0,003370297;0,003175952;0,003080603;0,003000858;0,002929689;0,002764048;0,002775919;0,002558123;0,002555489;0,002405514;0,002408063;0,002283982;0,002250272;0,002126348;0,00208863;0,00207249;0,002054754;0,001955726;0,002011001;0,001812791;0,001903682;0,001950981;0,001868517;0,001755701;0,001744589;0,001829792;0,001656907;0,001636954;0,001648522;0,001767047;0,001680766;0,001649851;0,001702948;0,001658421;0,001536231;0,001546858;0,001513353;0,001574653;0,001560856;0,00146562;0,001554129;0,001555094;0,001437767;0,001399107;0,001408019;0,001395011;0,001447915;0,001476841;0,001362996;0,001281247;0,001297686;0,001349579;0,00132305;0,001354256;0,00118416;0,001135949;0,001343119;0,001194799;0,00111486;0,001231816;0,001160691;0,001193506;0,001075174;0,001130595;0,001048399;0,001048469;0,00107377;0,001128396;0,0010039;0,001000148;0,0008963692;0,001008309;0,001033827;0,0009729865;0,0007478044;0,000695014;0,0007589816;0,000764775;0,0006944335;0,0006478711;0,0005988746;0,0006469575;0,0006367668;0,0006448369;0,0005288733;0,0005328755;0,0005816637;0,0005295253;0,0005415673;0,0004767783;0,0004605617;0,0004515831;0,0004097687;0,0003054415;0,0003416059;0,0004062139;0,0002861486;0,0004003443;0,0003608111;0,0002370375;0,0002445499;0,0003042411;0,0004030927;0,0003354294;0,0003738386;0,0003134356;0,0002657324;0,0002367574;0,000248966
"2";"160610_MonsterEnergy_Basiskalibrierung_Säure_2_c01_000";0,5342;NA;NA;NA;NA;NA;NA;Sre-2;Sre;;2,387075;2,43051;2,405981;2,346419;2,273794;2,194906;2,135305;2,060442;1,99501;1,922477;1,847302;1,773986;1,706171;1,648872;1,601882;1,562649;1,527607;1,492084;1,452578;1,406387;1,354681;1,298778;1,241905;1,185905;1,132069;1,081108;1,032149;0,985343;0,9423217;0,9045789;0,8728562;0,8469412;0,8267605;0,8114803;0,7996171;0,7898735;0,7818547;0,7753943;0,7705184;0,7669356;0,7640426;0,76113;0,7580516;0,7544127;0,7505615;0,7464575;0,7427831;0,7397093;0,7375582;0,7363031;0,7368196;0,7392687;0,7446544;0,7532319;0,7656943;0,7820057;0,8025586;0,8267913;0,8544332;0,8848158;0,9174901;0,9517602;0,9872141;1,023166;1,059297;1,095102;1,129454;1,16184;1,191682;1,219772;1,24564;1,268525;1,287245;1,30216;1,312292;1,317535;1,318759;1,315604;1,308732;1,296441;1,278599;1,255378;1,227108;1,195048;1,158992;1,119045;1,076181;1,030895;0,9833597;0,9343275;0,8835583;0,8316033;0,778532;0,7248744;0,6708615;0,6170872;0,5638388;0,5121309;0,4624174;0,4152313;0,3710597;0,3302792;0,2929477;0,2593619;0,2295354;0,2033678;0,1806831;0,1611072;0,1444476;0,1304643;0,1185618;0,1085496;0,09990758;0,09253393;0,08623905;0,080763;0,07599397;0,07190786;0,06828731;0,06515702;0,06231349;0,05985752;0,05762747;0,0555713;0,05377875;0,05212956;0,05047738;0,04897176;0,04749618;0,04607641;0,04464713;0,04331172;0,04200481;0,04068298;0,03936235;0,03804103;0,03673276;0,03546504;0,0342307;0,032996;0,03174746;0,0306481;0,02940723;0,02831108;0,02728238;0,02631294;0,0252048;0,02421403;0,02334701;0,02257795;0,02179849;0,02105553;0,0203845;0,0197092;0,01913195;0,01853766;0,0180905;0,01765941;0,01726802;0,01689424;0,01658739;0,0163079;0,01598904;0,0157138;0,0155911;0,01535529;0,01516582;0,01496263;0,01491716;0,01471758;0,01459261;0,01446744;0,01433525;0,01420448;0,01409069;0,01393513;0,01379775;0,0136531;0,01346905;0,01337318;0,01329877;0,01320963;0,01306174;0,01299754;0,0129142;0,0128454;0,01271622;0,01259739;0,01250602;0,01240351;0,0122135;0,01205651;0,01194412;0,01181915;0,01173154;0,01154556;0,01140874;0,01120261;0,01113136;0,01095282;0,01080153;0,01066507;0,01058393;0,01046511;0,01041592;0,01019139;0,01004873;0,009979151;0,009882255;0,009783292;0,009770988;0,009720887;0,009729095;0,009722254;0,009641779;0,009562851;0,009525121;0,009539706;0,009571587;0,009420552;0,009485692;0,009562731;0,009543723;0,009629818;0,009615479;0,009524149;0,009570633;0,009631791;0,009722626;0,009719082;0,00971802;0,009794509;0,009892358;0,009926896;0,009931043;0,009877792;0,009883428;0,01004413;0,01009795;0,009974717;0,01005184;0,01011016;0,01012157;0,01017809;0,01020221;0,01033082;0,0103064;0,01031759;0,01032844;0,01039942;0,01050917;0,01033788;0,0104804;0,01039248;0,01034405;0,01047178;0,01050768;0,01038191;0,01037757;0,0102694;0,01030941;0,01035227;0,01034072;0,01021882;0,01021761;0,01011318;0,0100887;0,01005149;0,009952939;0,009983514;0,009872523;0,009888034;0,009701062;0,009738252;0,009867811;0,009693287;0,009623372;0,009534571;0,00945854;0,009492245;0,009336005;0,009344088;0,009210682;0,009091804;0,009061301;0,008872163;0,00888561;0,008798539;0,008673689;0,008529069;0,008426446;0,008316453;0,008204333;0,008045556;0,007906831;0,007744269;0,007681256;0,007756909;0,007527965;0,007275491;0,007223403;0,007098662;0,006876366;0,006832927;0,006862051;0,006743763;0,006616391;0,00660162;0,006485115;0,006305656;0,006347142;0,006120271;0,006123816;0,006204557;0,005762475;0,005922532;0,005706558;0,005782909;0,005838627;0,005734702;0,005700441;0,005665911;0,005699961;0,005730105;0,00572935;0,005583215;0,005611854;0,00558619;0,005529298;0,005518658;0,005590648;0,005483073;0,00547552;0,005547274;0,005446013;0,005383926;0,005375965;0,00536493;0,005468355;0,005433093;0,005385323;0,005294292;0,00534185;0,005308938;0,005419874;0,005313498;0,005336199;0,005173193;0,005282082;0,005358153;0,005225894;0,005244763;0,005309899;0,005308562;0,005251413;0,005301629;0,005182853;0,005144772;0,005098152;0,005126103;0,005092545;0,005102221;0,005174601;0,005000399;0,005064765;0,005160713;0,005136469;0,00502676;0,005126932;0,004925442;0,005030434;0,005039903;0,00477684;0,004910183;0,004740806;0,004855184;0,004680683;0,004873401;0,004746708;0,004709766;0,004765337;0,004757005;0,004743807;0,004714996;0,00476781;0,004716933;0,004672895;0,00472463;0,004622481;0,004658648;0,00459546;0,004565083;0,004649217;0,00462116;0,004529494;0,00457819;0,004475378;0,004458425;0,004469841;0,004488071;0,004378165;0,004352105;0,004407944;0,004356733;0,004361867;0,004314419;0,004331915;0,004311149;0,004320888
"3";"160610_MonsterEnergy_Basiskalibrierung_Säure_3_c01_000";0,5444;NA;NA;NA;NA;NA;NA;Sre-3;Sre;;2,409661;2,46442;2,450359;2,401289;2,322348;2,246966;2,186476;2,115637;2,049086;1,973335;1,898644;1,82503;1,757194;1,697806;1,649617;1,609488;1,573308;1,537078;1,495817;1,44899;1,395595;1,338142;1,27973;1,222482;1,167431;1,115047;1,064907;1,016985;0,9727238;0,9339969;0,9011903;0,8747455;0,8539864;0,8380538;0,8258111;0,8157774;0,807439;0,8007339;0,7956165;0,7916976;0,788331;0,7853811;0,7819569;0,7781882;0,7740374;0,7697966;0,7658806;0,7624654;0,7600588;0,7586585;0,7591221;0,7615021;0,7667186;0,7753801;0,7878891;0,8045709;0,8252331;0,849875;0,8780445;0,9090248;0,9421805;0,9771631;1,013246;1,049877;1,086702;1,12325;1,158373;1,191742;1,222241;1,250803;1,277026;1,300601;1,319988;1,334662;1,344953;1,350639;1,351907;1,348913;1,341391;1,329086;1,310633;1,286971;1,258285;1,225152;1,187909;1,147279;1,10387;1,057189;1,008704;0,9582633;0,9065046;0,8533648;0,7991942;0,7443742;0,6892439;0,6343649;0,5799653;0,5270729;0,4764744;0,4282435;0,3830953;0,3414833;0,3033329;0,2690381;0,2386593;0,2118499;0,1886412;0,1686414;0,1517007;0,1373726;0,12518;0,1148375;0,1060385;0,09850065;0,09204081;0,08643417;0,08156914;0,07736638;0,07360944;0,07044107;0,06752833;0,06502918;0,06274259;0,06059877;0,05873768;0,05704035;0,05536894;0,05381271;0,05230156;0,05086479;0,04942371;0,0479857;0,0466818;0,04530831;0,04395633;0,04266418;0,04122454;0,03993537;0,03862634;0,037354;0,03611392;0,03493028;0,03372886;0,03251328;0,03142956;0,0303994;0,02936685;0,02832174;0,02739729;0,0264978;0,02581414;0,02501432;0,02434372;0,02363387;0,02301878;0,02246576;0,02193616;0,021465;0,02101764;0,02062161;0,02030259;0,01998034;0,01971957;0,01944748;0,01918693;0,01900741;0,01874956;0,01863096;0,01846127;0,01831159;0,01815403;0,01802747;0,01785327;0,01771885;0,0175506;0,01742588;0,01719798;0,01704296;0,01697139;0,01685137;0,01675921;0,01655389;0,01640972;0,01637064;0,01627886;0,01619224;0,01602313;0,01591074;0,01578099;0,01568276;0,01553551;0,015313;0,01515718;0,01506596;0,01492846;0,01477974;0,01462707;0,01449859;0,01437578;0,01414106;0,01401714;0,01389132;0,01371607;0,01363532;0,01349405;0,01338598;0,01318187;0,01308681;0,01293985;0,01296241;0,01281729;0,01273411;0,01264706;0,0127388;0,01265337;0,01259795;0,0125423;0,01254874;0,01249979;0,01244551;0,01240967;0,01240081;0,01247044;0,01257752;0,01266282;0,01246379;0,01256677;0,01259008;0,01263828;0,01259164;0,01253764;0,01271516;0,01273603;0,01272176;0,01281245;0,01277641;0,01260408;0,01276932;0,01300916;0,01270258;0,01286268;0,01288884;0,01277241;0,01286802;0,01296999;0,01309303;0,01300998;0,01301054;0,01312395;0,01311928;0,01317401;0,01296396;0,01318713;0,01317004;0,01314559;0,01311189;0,01316563;0,01302904;0,01294028;0,01300228;0,01290062;0,01292057;0,01293692;0,01296481;0,01278682;0,01274762;0,0128542;0,01271038;0,01251465;0,01267723;0,0124594;0,01238072;0,01225906;0,01226947;0,01236561;0,01230017;0,01219552;0,01208662;0,01201673;0,0119652;0,01189556;0,01168085;0,01173412;0,01159557;0,01157196;0,0114162;0,01126078;0,01117627;0,01112032;0,0110722;0,0108686;0,01077928;0,01051436;0,01050715;0,0103218;0,01000399;0,01027762;0,01040692;0,009872706;0,009692639;0,009757802;0,009624598;0,009342735;0,009332482;0,009296621;0,009015396;0,008976495;0,008894958;0,008683394;0,008735394;0,008574766;0,00849762;0,008403048;0,008318418;0,00839015;0,007973484;0,008212889;0,008047941;0,008066365;0,008127248;0,007943261;0,007842295;0,00794665;0,007870059;0,007979891;0,007783349;0,007819967;0,007837334;0,007807371;0,007705534;0,00774042;0,007722706;0,007680795;0,007642823;0,007682368;0,007593575;0,007633377;0,007729659;0,007513772;0,007518728;0,007564003;0,007499271;0,007526914;0,007312634;0,007468469;0,007572419;0,007536072;0,00753012;0,007318692;0,007396198;0,007483786;0,007356996;0,007465268;0,007461747;0,007435732;0,007325809;0,007314585;0,007242692;0,007250596;0,007231573;0,007176806;0,007247093;0,007141998;0,007133938;0,007124948;0,007157478;0,007159146;0,007069909;0,007062178;0,007014607;0,006953338;0,007077558;0,006973132;0,006888492;0,007026231;0,00682054;0,006884498;0,006922994;0,006896061;0,006924497;0,007032131;0,006950901;0,006932462;0,006824203;0,006968092;0,006923762;0,006846271;0,006836635;0,006795125;0,006771439;0,006742249;0,006777412;0,006837338;0,006860081;0,006594267;0,006718714;0,006585154;0,006479673;0,006567578;0,006736255;0,006539939;0,006348898;0,006389304;0,006294156;0,006346296;0,006384823;0,006416049;0,006285132;0,006295764
"4-2";"160610_MonsterEnergy_Basiskalibrierung_Säure_4_c01_000";0,5565;NA;NA;NA;NA;NA;NA;Sre-4;Sre;;2,383956;2,444291;2,442747;2,390202;2,310124;2,232354;2,167219;2,102876;2,033798;1,960445;1,884947;1,811392;1,742104;1,682141;1,633293;1,59305;1,556979;1,519843;1,478478;1,430925;1,377077;1,31945;1,260392;1,202266;1,146769;1,093588;1,042536;0,9945678;0,9499095;0,9105932;0,8776248;0,8510112;0,8299773;0,8139594;0,8015571;0,7915922;0,7832073;0,7765603;0,7714832;0,7676417;0,7647198;0,7619855;0,7589473;0,7553689;0,751479;0,7473958;0,7438087;0,7406397;0,7384214;0,737312;0,7380429;0,7407714;0,7465321;0,7555564;0,7684873;0,7856808;0,8070318;0,8323097;0,8611264;0,8928538;0,9268542;0,9626208;0,9995338;1,037049;1,074822;1,111906;1,147803;1,181454;1,212808;1,24233;1,269551;1,293464;1,312883;1,328204;1,338704;1,344394;1,346138;1,343011;1,335964;1,322799;1,304513;1,280789;1,251517;1,217684;1,180466;1,139062;1,094719;1,047248;0,9979876;0,9465511;0,8938999;0,8397371;0,7845925;0,728608;0,6722679;0,6162639;0,5609509;0,5069447;0,4553878;0,4061568;0,3600864;0,3176067;0,2787331;0,2437221;0,2127219;0,1853493;0,1617393;0,1413876;0,1241009;0,1094747;0,09704667;0,08656497;0,077586;0,06992196;0,06338138;0,05764629;0,05272651;0,0484612;0,04467182;0,0414709;0,0385504;0,03594621;0,03368638;0,03155441;0,02966999;0,02789263;0,0262381;0,02467898;0,02317294;0,02166358;0,02021074;0,01880508;0,01749571;0,01607156;0,0146845;0,01343058;0,0120338;0,01079836;0,009477757;0,008183031;0,00701678;0,005804581;0,004621291;0,003486114;0,002384524;0,001255733;0,0003396746;-0,0006562726;-0,001573356;-0,002326833;-0,003156931;-0,003808479;-0,004542809;-0,005163628;-0,005706914;-0,006199448;-0,006695349;-0,00710099;-0,007506322;-0,007808656;-0,00817274;-0,008459384;-0,008672882;-0,008849624;-0,009068502;-0,009237578;-0,009375853;-0,009550626;-0,009700944;-0,009871809;-0,01003459;-0,01011577;-0,01028946;-0,01039074;-0,01049075;-0,01056457;-0,01061894;-0,0107782;-0,01087382;-0,01098958;-0,01108264;-0,0111908;-0,01129732;-0,01134224;-0,01144722;-0,01154062;-0,01162414;-0,01163851;-0,01183045;-0,01189365;-0,01204779;-0,01214647;-0,01230764;-0,01242566;-0,01253812;-0,01266842;-0,01274418;-0,0129814;-0,01304032;-0,0131685;-0,01330584;-0,01340141;-0,01349075;-0,01365053;-0,01377299;-0,0138273;-0,01385887;-0,0139434;-0,01402582;-0,01415257;-0,01417852;-0,0142624;-0,01433244;-0,01420711;-0,01418788;-0,01437879;-0,01426556;-0,01439813;-0,01418659;-0,0141712;-0,01406094;-0,01412403;-0,01399546;-0,01409319;-0,01397904;-0,01387085;-0,0139049;-0,01382335;-0,01380859;-0,0137721;-0,01366691;-0,01371308;-0,01380176;-0,01370797;-0,01374399;-0,01344854;-0,01339535;-0,01335121;-0,01343431;-0,01326927;-0,01313865;-0,01313019;-0,01307644;-0,01299976;-0,01306988;-0,01296991;-0,01275974;-0,01280191;-0,01285605;-0,01272355;-0,01269427;-0,01265968;-0,01272643;-0,01259343;-0,01258675;-0,01259213;-0,01258505;-0,01254894;-0,01254407;-0,01262664;-0,01257677;-0,01274112;-0,01260302;-0,01265418;-0,01269583;-0,01269239;-0,01285619;-0,01277453;-0,01288218;-0,01294583;-0,01296963;-0,01286954;-0,01293225;-0,01312264;-0,01319944;-0,01311405;-0,01319627;-0,01330715;-0,01319107;-0,01340385;-0,01329556;-0,01339893;-0,01346542;-0,01363586;-0,01370215;-0,01363089;-0,01391556;-0,01390391;-0,01408221;-0,01405597;-0,01426244;-0,01422059;-0,01431074;-0,01433158;-0,01470278;-0,01470598;-0,0151494;-0,01531335;-0,01485994;-0,01509194;-0,01528274;-0,01550905;-0,01559649;-0,01586371;-0,01609177;-0,01589763;-0,01603874;-0,01613306;-0,01626946;-0,01625955;-0,01644395;-0,01643259;-0,01653539;-0,01648601;-0,01668268;-0,01653707;-0,01661403;-0,01664841;-0,01649615;-0,01685453;-0,01662092;-0,01684952;-0,01671856;-0,01685506;-0,01680406;-0,01688864;-0,01692656;-0,01680921;-0,01694259;-0,0168189;-0,0170323;-0,01691277;-0,0171566;-0,01693163;-0,0170325;-0,01705362;-0,01693546;-0,01704838;-0,01692969;-0,01692702;-0,0168439;-0,01698843;-0,01703239;-0,0170153;-0,01680629;-0,01703761;-0,01682713;-0,01682365;-0,01699233;-0,01686943;-0,01712773;-0,01690548;-0,01705554;-0,01702922;-0,01714469;-0,01715451;-0,0169304;-0,0170012;-0,0171208;-0,0171577;-0,01707951;-0,01715755;-0,01686714;-0,01720899;-0,0170914;-0,01740101;-0,01710735;-0,01736758;-0,01721932;-0,01708374;-0,01738048;-0,01727881;-0,01731834;-0,01728854;-0,01742039;-0,01713995;-0,01721677;-0,01726716;-0,01735192;-0,01735157;-0,01738743;-0,01740036;-0,0173902;-0,01728783;-0,01770683;-0,01760175;-0,01741116;-0,01750022;-0,0175665;-0,01753304;-0,01754626;-0,01749809;-0,01788895;-0,01767327;-0,01752496;-0,01772204;-0,01768533;-0,01749379;-0,01772368;-0,01780721;-0,01773584;-0,01769968;-0,01761683;-0,01769909;-0,01770941;-0,01779528;-0,01786175;-0,01785442;-0,01786539
